[7l------memory-usage----- ----total-cpu-usage---- -dsk/total-
 used  buff  cach  free|usr sys idl wai hiq siq| read  writ
2557M 32.8M 3127M 10.0G| 32   2  64   0   0   1|  20k  536k
2414M 32.8M 3127M 10.1G|  2   1  97   0   0   0|  12k  192k
2410M 32.8M 3128M 10.1G|  2   0  97   0   0   0|  12k  128k
2410M 32.8M 3128M 10.1G|  1   0  99   0   0   0|   0    72k
2409M 32.8M 3128M 10.1G|  0   0  99   0   0   0|   0   244k
2409M 32.8M 3128M 10.1G|  0   0  99   0   0   0|   0   180k
2386M 32.8M 1646M 11.6G|  0   4  96   0   0   0|   0     0 
2074M 32.8M 1646M 11.9G|  0   1  99   0   0   0|   0     0 
2101M 32.8M  602M 12.9G|  8   3  88   0   0   1| 120k    0 
2191M 32.8M  602M 12.8G| 29   1  71   0   0   0|   0    36k
2238M 32.8M  602M 12.8G| 28   1  72   0   0   0|   0     0 
2334M 32.8M  602M 12.7G| 44   1  55   0   0   0|   0   324k
2351M 32.8M  602M 12.7G| 16   0  83   1   0   0|  12k  151M
2352M 32.8M  602M 12.7G|  1   0  99   0   0   0|   0     0 
2694M 32.9M  603M 12.3G| 65   6  29   0   0   0|4096B    0 
2952M 32.9M  603M 12.1G| 94   3   2   0   0   0|   0    72k
3087M 32.9M  604M 12.0G| 96   3   1   0   0   0|   0   324k
3792M 32.9M  604M 11.3G| 90   7   2   0   0   0|   0   192k
3806M 32.9M  625M 11.2G| 94   1   4   0   0   1|   0     0 
3184M 32.9M  625M 11.8G| 67   3  29   0   0   1|   0   112k
3272M 32.9M  625M 11.8G| 93   2   5   0   0   0|   0    24M
3497M 32.9M  625M 11.5G| 94   2   4   0   0   0|   0   328k
3582M 32.9M  632M 11.4G| 95   2   3   0   0   0|   0     0 
3536M 32.9M  632M 11.5G| 92   3   5   0   0   0|   0    96k
3446M 32.9M  639M 11.6G| 88   3   9   0   0   0|   0    32k
3411M 32.9M  656M 11.6G| 87   3  10   0   0   0|   0    32k
3514M 32.9M  734M 11.4G| 93   3   4   0   0   0|   0   228k
3355M 32.9M  771M 11.5G| 83   3  14   0   0   0|   0  7312k
3545M 32.9M  771M 11.3G| 83   2  15   0   0   0|   0    56k
3587M 32.9M  778M 11.3G| 94   2   4   0   0   0|   0     0 
3550M 32.9M  779M 11.3G| 82   3  15   0   0   0|   0    36k
3602M 33.0M  786M 11.3G| 79   2  19   0   0   0|   0   232k
3451M 33.0M  786M 11.4G| 69   2  29   0   0   0|   0  7300k
3503M 33.0M  792M 11.4G| 68   1  31   0   0   0|   0     0 
3613M 33.0M  852M 11.2G| 63   2  34   0   0   0|   0    40k
3376M 33.0M  911M 11.4G| 44   2  53   0   0   1|   0    36k
3456M 33.0M  930M 11.3G| 61   2  36   0   0   1|   0   176k
3505M 33.0M  953M 11.2G| 79   1  19   0   0   1|   0     0 
3615M 33.0M  976M 11.1G| 69   2  28   0   0   1|   0     0 
3378M 33.0M 1006M 11.3G| 43   2  54   0   0   1|   0    36k
3222M 33.0M  930M 11.5G| 55   3  41   0   0   1|   0    14M
3344M 33.0M  930M 11.4G| 71   2  25   0   0   0|   0  8644k
3400M 33.0M  949M 11.3G| 59   2  39   0   0   0|   0  8432k
3509M 33.0M  997M 11.2G| 49   2  48   0   0   1|   0     0 
3275M 33.0M 1009M 11.4G| 36   1  61   0   0   1|   0    36k
3389M 33.0M 1009M 11.3G| 55   2  42   0   0   2|   0     0 
3438M 33.0M 1009M 11.2G| 63   1  35   0   0   1|   0   232k
3547M 33.0M 1009M 11.1G| 51   1  48   0   0   0|   0     0 
3311M 33.0M 1016M 11.3G| 32   1  65   0   0   1|   0   228k
3396M 33.0M 1016M 11.2G| 45   1  52   0   0   1|   0     0 
3458M 33.0M 1049M 11.2G| 56   2  42   0   0   0|   0   416k
3565M 33.1M 1079M 11.0G| 50   2  47   0   0   1|   0   228k
3410M 33.1M 1102M 11.2G| 51   3  45   0   0   1|   0    36k
3459M 33.1M 1102M 11.1G| 61   1  37   0   0   1|4096B  272k
3564M 33.1M 1103M 11.0G| 57   2  41   0   0   1|   0     0 
3327M 33.1M 1109M 11.2G| 32   1  66   0   0   1|   0    60k
3412M 33.1M 1109M 11.1G| 46   2  52   0   0   1|   0  7984k
3459M 33.1M 1113M 11.1G| 53   2  45   0   0   1|   0     0 
3564M 33.1M 1151M 11.0G| 50   1  49   0   0   1|   0     0 
3408M 33.1M 1163M 11.1G| 55   2  42   0   0   1|   0   108k
3482M 33.1M 1195M 11.0G| 54   2  42   0   0   1|   0     0 
3485M 33.1M 1188M 11.0G| 30   0  68   2   0   0|   0    98M
3485M 33.1M 1188M 11.0G| 26   0  72   0   0   1|4096B    0 
3485M 33.1M 1188M 11.0G| 28   1  71   0   0   0|   0     0 
3486M 33.1M 1219M 11.0G| 25   0  75   0   0   0|   0     0 
3486M 33.1M 1243M 10.9G| 30   1  69   0   0   0|   0    24k
3493M 33.1M 1282M 10.9G| 28   2  68   1   0   0|   0    93M
3494M 33.1M 1333M 10.8G| 28   1  70   0   0   0|   0     0 
3496M 33.1M 1378M 10.8G| 27   2  71   0   0   1|  52k    0 
3496M 33.1M 1423M 10.8G| 27   2  71   0   0   0|   0     0 
3498M 33.1M 1468M 10.7G| 25   1  73   0   0   0|   0     0 
3499M 33.1M 1511M 10.7G| 24   2  72   2   0   0|   0    63M
3499M 33.1M 1555M 10.6G| 27   2  71   0   0   1|   0     0 
3501M 33.1M 1600M 10.6G| 25   1  74   0   0   0|4096B    0 
3509M 33.1M 1645M 10.5G| 27   2  71   0   0   0|   0     0 
3289M 33.1M 1476M 10.9G| 22   3  74   0   0   1|   0    56M
3396M 33.1M 1497M 10.8G| 34   2  64   0   0   1|   0    80M
3448M 33.1M 1286M 10.9G| 38   2  59   0   0   1|   0     0 
3423M 33.2M 1388M 10.9G| 71   6  23   0   0   1|1288k  131M
3483M 33.2M 1507M 10.7G| 94   2   4   0   0   0|   0    32k
3531M 33.2M 1546M 10.6G| 96   3   1   0   0   0|   0    96k
3554M 33.2M 1582M 10.5G| 96   3   1   0   0   0|4096B   33M
3558M 33.2M 1652M 10.5G| 89   3   8   0   0   0|   0     0 
3565M 33.2M 1717M 10.4G| 88   3   9   0   0   0|8192B   24k
3572M 33.2M 1778M 10.3G| 89   3   8   0   0   0|  16k  321M
3567M 33.2M 1844M 10.3G| 82   3  14   0   0   1|   0   104k
3572M 33.2M 1912M 10.2G| 79   3  16   1   0   1|4096B  109M
3414M 33.2M 1934M 10.3G| 73   3  23   0   0   1|  12k  128M
3476M 33.2M 1991M 10.2G| 80   4  16   0   0   0|   0     0 
3529M 33.2M 2047M 10.1G| 88   3   8   0   0   0|   0   116M
3571M 33.2M 2049M 10.1G| 90   4   6   0   0   1|   0    88k
3541M 33.2M 2112M 10.0G| 93   5   3   0   0   0|   0   344k
3362M 33.2M 1984M 10.3G| 88   5   6   0   0   0|8192B  205M
3036M 33.2M 2004M 10.6G| 87   5   8   0   0   0|   0  8192B
3189M 33.3M 2039M 10.5G| 91   5   4   0   0   0|  16k  427M
3269M 33.3M 2069M 10.3G| 95   3   2   0   0   0|   0   152k
3356M 33.3M 2013M 10.3G| 92   4   3   0   0   0|1280k  356k
3360M 33.3M 2110M 10.2G| 80   2  17   0   0   1|   0     0 
3377M 33.3M 2181M 10.1G| 89   2   9   0   0   0|8192B   40k
3163M 33.3M 2146M 10.4G| 86   4   9   1   0   0|  16k  606M
3111M 33.3M 2123M 10.4G| 86   4   9   0   0   1|  16k   87M
3119M 33.3M 2156M 10.4G| 84   5  11   0   0   0|   0   332k
3235M 33.3M 2187M 10.3G| 94   3   3   0   0   0|   0     0 
3302M 33.3M 2237M 10.1G| 93   4   3   0   0   0|   0     0 
3326M 33.3M 2282M 10.1G| 91   3   5   0   0   1|   0    16k
3341M 33.3M 2356M 9.99G| 92   2   6   0   0   0|   0   120k
3105M 33.3M 2322M 10.3G| 89   4   6   0   0   0|8192B  344k
3216M 33.3M 2363M 10.1G| 88   4   8   0   0   0|   0     0 
3298M 33.3M 2404M 9.99G| 92   3   5   0   0   0|   0     0 
3342M 33.3M 2458M 9.89G| 89   4   6   0   0   0|   0     0 
3218M 33.4M 2473M 10.0G| 86   3  10   0   0   0|   0   176k
3154M 33.4M 2445M 10.1G| 87   4   9   0   0   0|   0   304k
2961M 33.4M 2475M 10.2G| 68   3  28   0   0   1|   0    32k
2984M 33.4M 2458M 10.2G| 64   3  32   0   0   1|  16M   16k
2707M 33.4M 2459M 10.5G| 27   2  70   0   0   2|   0    72k
2562M 33.4M 2469M 10.6G| 17   2  81   0   0   0|8192B  152k
2415M 33.4M 2447M 10.8G|  7   1  91   1   0   0|8192B  548k
2409M 33.4M 2447M 10.8G|  2   0  97   0   0   0|  12k  272k
2409M 33.4M 2447M 10.8G|  2   1  97   0   0   0|   0    48k
2409M 33.4M 2447M 10.8G|  0   0 100   0   0   0|   0     0 
2409M 33.4M 2446M 10.8G|  0   0  99   0   0   0|   0     0 
2409M 33.4M 2446M 10.8G|  0   0  99   0   0   0|   0   176k
2090M 33.4M 2446M 11.1G|  1   1  99   0   0   0|   0    64k
2089M 33.4M 2124M 11.4G|  1   1  98   0   0   0|   0   740k
2190M 33.4M 1964M 11.5G| 26   2  71   0   0   0|   0     0 
2232M 33.4M 1964M 11.5G| 26   1  73   0   0   0|8192B    0 
2333M 33.4M 1964M 11.4G| 35   2  63   0   0   0|4096B    0 
2373M 33.4M 1964M 11.3G| 34   1  65   0   0   0|   0   404k
2379M 33.4M 1964M 11.3G|  1   1  99   0   0   0|  64k   84k
2578M 33.4M 1965M 11.1G| 40   3  57   0   0   0|   0    96k
2910M 33.5M 1965M 10.8G| 92   5   3   0   0   0|  24k  650M
3080M 33.5M 1965M 10.6G| 94   3   2   0   0   0|   0     0 
3305M 33.5M 1966M 10.4G| 94   4   2   0   0   0|   0   284k
3828M 33.5M 1966M 9.90G| 90   5   5   0   0   0|   0  2596k
3826M 33.5M 1966M 9.90G| 88   2  10   0   0   1|   0     0 
3831M 33.5M 1966M 9.90G| 90   2   7   0   0   1|   0     0 
3833M 33.5M 1966M 9.89G| 98   1   0   0   0   0|  16k  197M
3834M 33.5M 1966M 9.89G| 80   1  19   0   0   0|   0   196k
3834M 33.5M 1966M 9.89G| 80   1  18   0   0   1|   0     0 
3835M 33.5M 2033M 9.83G| 80   2  17   0   0   0|   0     0 
3842M 33.5M 2278M 9809M| 80   5  14   0   0   1|   0     0 
3845M 33.5M 2305M 9780M| 81   2  14   1   0   1|8192B  250M
3847M 33.5M 2339M 9743M| 95   1   3   0   0   0|   0    72k
3847M 33.5M 2306M 9777M| 78   2  17   2   0   1|   0   175M
3660M 33.5M 2305M 9964M| 75   2  23   0   0   0|   0    41M
3713M 33.5M 2341M 9876M| 89   1  10   0   0   0|   0     0 
3852M 33.5M 2561M 9516M| 84   6   9   0   0   1|   0    66M
3862M 33.5M 2711M 9356M| 91   4   5   0   0   0|   0   244k
3872M 33.5M 2905M 9153M| 77   5  16   0   0   2|   0    27M
3872M 33.5M 3089M 8968M| 79   5  14   0   0   1|   0   152M
2996M 33.5M 2611M 10.1G| 70   8  22   0   0   0|   0     0 
2960M 33.6M 2611M 10.1G| 76   4  20   0   0   0|   0  1656k
3197M 33.6M 2611M 9.88G| 94   4   2   0   0   0|   0   308k
3479M 33.6M 2631M 9819M| 94   3   2   0   0   0|   0     0 
3766M 33.6M 2665M 9498M| 91   4   4   0   0   0|   0     0 
3853M 33.6M 2677M 9399M| 90   3   6   0   0   1|   0     0 
3852M 33.6M 2710M 9368M| 97   3   0   0   0   0|   0     0 
3859M 33.6M 2747M 9323M| 88   2   9   0   0   0|   0   196k
3658M 33.6M 2683M 9589M| 93   3   4   0   0   0|   0    32k
3726M 33.6M 2687M 9516M| 88   1  10   0   0   0|   0     0 
3759M 33.6M 2790M 9380M| 89   3   8   0   0   0|   0     0 
3871M 33.6M 2864M 9194M| 87   3  10   0   0   0|   0    94M
3886M 33.6M 3089M 8954M| 85   4  11   0   0   0|   0   208k
3891M 33.6M 3269M 8770M| 82   4  13   0   0   1|4096B    0 
3489M 33.6M 3263M 9177M| 63   6  29   0   0   1|   0    10M
3197M 33.6M 3186M 9546M| 79   7  15   0   0   0|   0    19M
3163M 33.6M 3116M 9651M| 88   4   8   0   0   0|   0    17M
3523M 33.7M 3123M 9283M| 91   5   4   0   0   0|   0    97M
3783M 33.7M 3159M 8987M| 88   3   9   0   0   1|   0     0 
3900M 33.7M 3199M 8830M| 80   4  15   0   0   1|   0    91M
3897M 33.7M 3238M 8794M| 59   1  39   0   0   0|   0    40k
3898M 33.7M 3275M 8755M| 52   0  47   0   0   1|   0     0 
3901M 33.7M 3322M 8706M| 42   1  56   0   0   0|   0   144k
3714M 33.7M 3406M 8810M| 38   3  59   0   0   0|   0    12M
3357M 33.7M 3414M 9157M| 43   3  54   0   0   1|   0    24M
3543M 33.7M 3414M 8972M| 56   2  41   0   0   0|   0  4812k
3669M 33.7M 3415M 8846M| 46   2  51   0   0   1|4096B    0 
3725M 33.7M 3415M 8790M| 40   2  57   0   0   0|   0   568k
3790M 33.7M 3415M 8724M| 59   2  39   0   0   1|   0     0 
3872M 33.7M 3421M 8636M| 42   2  51   4   0   0|   0   194M
3636M 33.7M 3474M 8819M| 27   2  66   4   0   1|4096B  221M
3476M 33.7M 3597M 8856M| 54   5  41   0   0   1|8192B   13M
3599M 33.7M 3686M 8644M| 94   4   2   0   0   0|8192B   10M
3653M 33.7M 3708M 8568M| 95   3   2   0   0   0|   0    24k
3770M 33.7M 3679M 8480M| 94   3   3   0   0   0| 772k 3536k
3884M 33.7M 3708M 8337M| 86   4   9   0   0   1|   0    89M
3880M 33.7M 3787M 8262M| 78   2  19   0   0   1|   0     0 
3911M 33.8M 3851M 8167M| 87   2  10   0   0   1|   0   180k
3493M 33.8M 3677M 8760M| 89   4   7   0   0   0|  72k  120k
3357M 33.8M 3568M 9004M| 79   4  17   0   0   1|   0    54M
3514M 33.8M 3572M 8843M| 93   3   3   0   0   0|8192B   37M
3638M 33.8M 3520M 8771M| 93   4   3   0   0   0|   0    27M
3572M 33.8M 3350M 9007M| 84   6  10   0   0   1|1280k   69M
3423M 33.8M 3442M 9064M| 82   3  14   0   0   0|   0    16k
3277M 33.8M 3364M 9288M| 94   4   2   0   0   0|   0    64k
3462M 33.8M 3398M 9069M| 92   4   3   0   0   0|  12k   87M
3513M 33.8M 3435M 8981M| 96   2   2   0   0   0|   0    27M
3483M 33.8M 3439M 9006M| 87   5   7   0   0   1|   0    23M
3368M 33.8M 3446M 9115M| 90   4   6   0   0   0|8192B   72k
3472M 33.8M 3471M 8986M| 94   4   2   0   0   0|8192B   72M
3587M 33.8M 3471M 8870M| 94   3   3   0   0   0|   0   176k
3619M 33.8M 3515M 8795M| 88   3   7   0   0   1|   0    23M
3191M 33.9M 3365M 9373M| 74   5  19   0   0   1|4096B  420k
3151M 33.9M 3378M 9400M| 89   3   8   0   0   0|8192B   72k
3041M 33.9M 3311M 9576M| 79   4  17   0   0   1|   0    48k
3090M 33.9M 3343M 9496M| 74   3  22   0   0   1|   0    15M
2969M 33.9M 3352M 9608M| 67   3  29   0   0   1|   0  9072k
2745M 33.9M 3285M 9899M| 66   3  30   0   0   1|8192B  440k
2742M 33.9M 3291M 9896M| 29   1  67   0   0   3|   0     0 
2584M 33.9M 3219M 9.89G| 24   1  73   1   0   1|  16k  392k
2438M 33.9M 3220M 10.0G|  0   0 100   0   0   0|   0    32k
2434M 33.9M 3220M 10.0G|  2   1  97   0   0   0|   0   220k
2434M 33.9M 3220M 10.0G|  1   0  99   0   0   0|8192B  136k
2434M 33.9M 3219M 10.0G|  0   0  99   0   0   0|   0   148k
2434M 33.9M 3219M 10.0G|  0   0 100   0   0   0|   0     0 
2434M 33.9M 3219M 10.0G|  0   0  99   0   0   0|4096B    0 
2093M 33.9M 1738M 11.8G|  1   4  95   0   0   0|   0   716k
2121M 33.9M  607M 12.9G| 10   4  87   0   0   0|   0     0 
2207M 33.9M  607M 12.8G| 29   1  70   0   0   0|   0   344k
2271M 33.9M  607M 12.7G| 28   1  71   0   0   0|   0     0 
2354M 33.9M  607M 12.7G| 44   1  54   0   0   0|  20k   16k
2369M 33.9M  607M 12.6G| 11   0  88   0   0   0|   0    64k
2366M 33.9M  607M 12.7G|  1   1  99   0   0   0|   0   360k
2739M 34.0M  607M 12.3G| 75   6  19   0   0   0|   0   336k
2975M 34.0M  607M 12.1G| 94   4   2   0   0   0|   0     0 
3126M 34.0M  608M 11.9G| 96   3   1   0   0   0|   0     0 
3810M 34.0M  608M 11.2G| 91   6   3   0   0   0|  12k   76k
3581M 34.0M  629M 11.4G| 89   2   8   0   0   0|   0    48k
3262M 34.0M  629M 11.8G| 79   4  17   0   0   0|4096B  328k
3367M 34.0M  629M 11.7G| 96   3   1   0   0   0|   0     0 
3483M 34.0M  629M 11.5G| 94   2   3   0   0   0|   0    38M
3718M 34.0M  629M 11.3G| 94   2   3   0   0   0|4096B   24M
3363M 34.0M  643M 11.6G| 76   3  21   0   0   0|   0   136k
3273M 34.0M  650M 11.7G| 87   4   9   0   0   0|   0   324k
3405M 34.0M  652M 11.6G| 91   4   6   0   0   0|   0     0 
3690M 34.0M  752M 11.2G| 91   5   4   0   0   0|4096B   46M
3725M 34.0M  783M 11.2G| 93   2   5   0   0   0|   0     0 
3486M 34.0M  783M 11.4G| 88   4   8   0   0   0|   0    64k
3314M 34.1M  790M 11.5G| 94   3   3   0   0   0|   0   348k
3444M 34.1M  790M 11.4G| 93   3   5   0   0   0|   0     0 
3603M 34.1M  784M 11.3G| 86   2  11   0   0   0|1280k   31M
3386M 34.1M  791M 11.5G| 57   2  41   0   0   1|   0  7300k
3479M 34.1M  791M 11.4G| 62   2  35   0   0   0|   0     0 
3519M 34.1M  877M 11.3G| 67   2  31   0   0   0|  12k  224k
3624M 34.1M  916M 11.1G| 62   2  35   0   0   1|   0    96k
3387M 34.1M  925M 11.3G| 46   1  51   0   0   1|   0   796k
3469M 34.1M  947M 11.2G| 81   2  17   0   0   1|4096B    0 
3517M 34.1M  971M 11.2G| 67   2  31   0   0   0|   0     0 
3521M 34.1M  989M 11.2G| 42   2  55   0   0   1|1332k  176k
3521M 34.1M 1013M 11.1G| 38   1  61   0   0   0|   0     0 
3282M 34.1M  926M 11.4G| 29   1  68   0   0   1|4096B   22M
3371M 34.1M 1002M 11.3G| 47   3  49   0   0   1|   0  8432k
3413M 34.1M 1002M 11.2G| 54   1  45   0   0   1|   0     0 
3516M 34.1M 1009M 11.1G| 58   2  38   0   0   1|   0   184k
3372M 34.1M 1009M 11.3G| 62   2  35   0   0   1|   0    36k
3413M 34.1M 1009M 11.2G| 54   1  45   0   0   0|   0   304k
3517M 34.1M 1016M 11.1G| 47   2  51   0   0   1|   0     0 
3282M 34.1M 1016M 11.4G| 29   1  69   0   0   1|   0    36k
3409M 34.1M 1040M 11.2G| 48   2  49   0   0   0|   0   192k
3467M 34.1M 1095M 11.1G| 55   3  42   0   0   1|4096B    0 
3572M 34.1M 1102M 11.0G| 50   2  48   0   0   1|   0     0 
3335M 34.1M 1102M 11.2G| 44   1  54   0   0   1|  92k  260k
3426M 34.1M 1102M 11.1G| 54   2  44   0   0   1|   0  7792k
3466M 34.2M 1102M 11.1G| 53   2  45   0   0   0|   0   256k
3569M 34.2M 1109M 11.0G| 48   1  51   0   0   0|   0     0 
3427M 34.2M 1109M 11.1G| 55   2  42   0   0   1|   0    36k
3490M 34.2M 1154M 11.0G| 56   2  42   0   0   0|   0     0 
3590M 34.2M 1195M 10.9G| 48   2  49   0   0   1|4096B  100M
3354M 34.2M 1195M 11.1G| 31   1  67   0   0   1|   0   264k
3447M 34.2M 1195M 11.0G| 48   2  50   0   0   1|   0     0 
3487M 34.2M 1195M 11.0G| 53   1  45   0   0   0|   0    32k
3489M 34.2M 1190M 11.0G| 27   1  72   0   0   0|1280k 5216k
3489M 34.2M 1214M 11.0G| 26   1  73   0   0   0|   0    15M
3490M 34.2M 1277M 10.9G| 32   2  66   0   0   0|4096B  220k
3490M 34.2M 1322M 10.9G| 27   1  72   0   0   1|   0     0 
3489M 34.2M 1365M 10.8G| 29   1  69   0   0   0|   0     0 
3490M 34.2M 1410M 10.8G| 27   1  71   0   0   0|   0     0 
3492M 34.2M 1455M 10.7G| 26   1  72   0   0   1|   0    19M
3493M 34.2M 1498M 10.7G| 26   1  73   1   0   0|4096B  122M
3501M 34.2M 1543M 10.6G| 26   2  71   0   0   0|   0     0 
3503M 34.2M 1587M 10.6G| 25   1  73   0   0   0|   0     0 
3504M 34.2M 1632M 10.5G| 26   1  72   0   0   0|   0     0 
3504M 34.2M 1676M 10.5G| 27   1  71   0   0   0|   0     0 
3512M 34.2M 1484M 10.7G| 25   3  72   0   0   0|4096B   79M
3213M 34.2M 1302M 11.1G| 36   5  58   0   0   1|   0   110M
3354M 34.2M 1445M 10.9G| 84   6   9   0   0   1|4096B   68M
3482M 34.2M 1458M 10.7G| 94   4   2   0   0   0|  16k   41M
3504M 34.2M 1496M 10.7G| 96   3   1   0   0   0|   0  4432k
3520M 34.2M 1560M 10.6G| 90   4   5   0   0   0|  64k   40M
3522M 34.2M 1646M 10.5G| 83   4  13   0   0   0|   0  8192B
3551M 34.2M 1703M 10.4G| 94   3   2   0   0   1|  16k   24k
3553M 34.3M 1760M 10.4G| 93   4   3   0   0   0| 168k  367M
3558M 34.3M 1826M 10.3G| 82   3  14   0   0   1|   0     0 
3563M 34.3M 1893M 10.2G| 81   3  13   2   0   1|8192B  237M
3377M 34.3M 1917M 10.4G| 77   4  19   0   0   1|8192B   16k
3447M 34.3M 1974M 10.3G| 82   3  15   0   0   1|   0     0 
3503M 34.3M 2029M 10.2G| 87   4   9   0   0   0|   0     0 
3583M 34.3M 2053M 10.1G| 94   4   2   0   0   0|8192B  267M
3222M 34.3M 1963M 10.5G| 75   3  17   4   0   1|  76k  118M
3113M 34.5M 2003M 10.6G| 70   5  19   5   0   1| 136k   87M
3242M 34.5M 2028M 10.4G| 92   5   3   0   0   0|8192B 8192B
3375M 34.5M 2000M 10.3G| 94   4   3   0   0   0|8192B   16k
3267M 34.5M 2002M 10.4G| 87   6   8   0   0   0|  12k  365M
3335M 34.5M 2041M 10.3G| 93   3   4   0   0   0|4096B  160k
3374M 34.5M 2112M 10.2G| 91   3   6   0   0   0|4096B  284k
3224M 34.5M 2045M 10.4G| 90   4   5   0   0   0|  32k   48k
3275M 34.5M 2100M 10.3G| 93   4   3   0   0   0|   0     0 
3320M 34.5M 2106M 10.3G| 92   4   4   0   0   0|  52k  563M
3239M 34.5M 2157M 10.3G| 89   4   7   0   0   0|  92k  208k
3192M 34.5M 2178M 10.3G| 89   4   7   0   0   0|  16k  336k
3271M 34.5M 2215M 10.2G| 93   3   3   0   0   1|   0     0 
3311M 34.5M 2250M 10.1G| 90   4   6   0   0   0|4096B    0 
3313M 34.5M 2335M 10.0G| 82   3  15   0   0   0|   0     0 
3341M 34.5M 2348M 10.0G| 93   3   4   0   0   0|  32k  152k
3254M 34.5M 2396M 10.0G| 87   4   8   0   0   0|8192B  185M
3326M 34.5M 2341M 10.0G| 58   2  35   5   0   1|6592k    0 
3054M 34.5M 2398M 10.2G| 64   4  30   0   0   2|1048k   32k
3152M 34.5M 2388M 10.1G| 78   4  16   0   0   1|  20k   40k
2965M 34.6M 2419M 10.3G| 78   3  17   0   0   1|  16k  337M
2836M 34.6M 2428M 10.4G| 51   2  44   0   0   2|4096B  456k
2850M 34.6M 2461M 10.4G| 57   2  39   0   0   2|   0    16k
2704M 34.6M 2444M 10.5G| 31   2  66   0   0   1|   0    16k
2701M 34.6M 2463M 10.5G| 30   1  67   0   0   2|   0     0 
2555M 34.6M 2430M 10.7G| 18   2  77   2   0   1|  16k  653M
2412M 34.6M 2430M 10.8G|  4   1  94   1   0   0|  20k  528k
2408M 34.6M 2430M 10.8G|  0   0  99   0   0   0|   0  8192B
2408M 34.6M 2431M 10.8G|  2   1  97   0   0   0|8192B  168k
2408M 34.6M 2431M 10.8G|  0   0  99   0   0   0|   0     0 
2407M 34.6M 2431M 10.8G|  0   0 100   0   0   0|   0     0 
2407M 34.6M 2431M 10.8G|  0   0  99   0   0   0|   0   232k
2093M 34.6M 2431M 11.1G|  0   0  99   0   0   0|   0     0 
2119M 34.6M 1968M 11.6G|  7   2  90   0   0   0|   0     0 
2208M 34.6M 1968M 11.5G| 29   1  70   0   0   0|   0     0 
2258M 34.6M 1968M 11.4G| 27   1  72   0   0   0|4096B    0 
2355M 34.6M 1968M 11.3G| 43   1  55   0   0   0|   0   320k
2376M 34.6M 1968M 11.3G| 18   1  81   0   0   0|   0    40k
2382M 34.6M 1968M 11.3G|  1   0  99   0   0   0|4096B    0 
2712M 34.7M 1969M 11.0G| 64   5  31   0   0   0|8192B  152k
2983M 34.7M 1969M 10.7G| 94   4   2   0   0   0|4096B    0 
3114M 34.7M 1970M 10.6G| 96   2   1   0   0   0|   0   260k
3827M 34.7M 1970M 9.89G| 90   7   3   0   0   0|4096B    0 
3839M 34.7M 1970M 9.88G| 90   2   7   0   0   1|   0     0 
3846M 34.7M 1970M 9.88G| 83   2  14   0   0   1|   0     0 
3854M 34.7M 1970M 9.87G| 93   2   4   0   0   0|   0     0 
3855M 34.7M 1970M 9.87G| 95   2   3   0   0   0|   0    68k
3855M 34.7M 1970M 9.87G| 75   0  25   0   0   0|   0   280k
3856M 34.7M 1970M 9.87G| 80   1  17   0   0   1|8192B   40k
3857M 34.7M 2127M 9944M| 83   3  14   0   0   1|   0     0 
3862M 34.7M 2292M 9774M| 80   3  16   0   0   1|   0     0 
3864M 34.7M 2294M 9769M| 84   3  12   0   0   1|8192B   98M
3865M 34.7M 2336M 9726M| 94   2   4   0   0   1|8192B  217M
3867M 34.7M 2378M 9684M| 78   1  21   0   0   0|   0     0 
3626M 34.7M 2310M 9992M| 67   2  30   0   0   1|8192B   16k
3697M 34.7M 2460M 9771M| 82   4  14   0   0   1|   0     0 
3749M 34.7M 2645M 9533M| 90   4   5   0   0   0|   0    68M
3877M 34.7M 2809M 9242M| 85   6   7   0   0   0|  16k   88M
3883M 34.7M 3008M 9037M| 82   5  12   0   0   1|   0    37M
3242M 34.7M 2685M 9.77G| 59   6  33   0   0   1|  12k    0 
3113M 34.8M 2723M 9.86G| 73   4  23   0   0   0|   0     0 
3051M 34.8M 2615M 10.0G| 91   4   5   0   0   0|   0  1176k
3206M 34.8M 2616M 9.87G| 93   3   4   0   0   0|   0     0 
3701M 34.8M 2616M 9611M| 92   5   3   0   0   0|  80k    0 
3741M 34.8M 2650M 9537M| 92   3   5   0   0   0|   0     0 
3855M 34.8M 2665M 9408M| 87   4   8   0   0   1|1284k   84M
3859M 34.8M 2720M 9349M| 95   2   3   0   0   0|8192B  212k
3861M 34.8M 2791M 9276M| 86   3  11   0   0   0|  28k   48k
3862M 34.8M 2771M 9295M| 66   2  31   0   0   0|   0     0 
3686M 34.8M 2774M 9468M| 70   2  28   0   0   0|   0    10M
3741M 35.0M 2956M 9231M| 81   4  14   0   0   0|1736k 3424k
3879M 35.0M 2981M 9068M| 86   4   8   2   0   1|  35M   62M
3899M 35.2M 3118M 8910M| 74   4  21   1   0   1|9040k 1036k
3903M 35.2M 3212M 8813M| 51   4  43   0   0   1|4096B    0 
3074M 35.2M 3057M 9797M| 50   5  43   0   0   1|4096B   43M
3297M 35.2M 3117M 9513M| 71   5  24   0   0   0|   0    20M
3558M 35.2M 3133M 9237M| 86   4  10   0   0   0|   0     0 
3947M 35.2M 3133M 8847M| 84   4  12   0   0   0|4096B  484k
3954M 35.2M 3133M 8840M| 71   1  27   0   0   1|   0     0 
