[7l------memory-usage----- ----total-cpu-usage---- -dsk/total-
 used  buff  cach  free|usr sys idl wai hiq siq| read  writ
15.0G 6176k 80.1M  476M|  0  32  67   0   0   0|   0   960k
15.0G 6176k 80.1M  476M|  0  28  71   0   0   0|   0    56k
15.0G 6176k 80.1M  476M|  0  11  89   0   0   0|  17k 2380k
15.0G 6176k 80.1M  476M|  0   2  98   0   0   0|   0    92k
15.0G 6184k 80.1M  476M|  1   6  94   0   0   0|  34k  676k
15.0G 6192k 80.1M  476M|  1   1  98   0   0   0|   0   520k
15.0G 6192k 80.1M  477M|  0   5  95   0   0   0|   0     0 
15.0G 6192k 80.1M  476M|  1   2  98   0   0   0|7168B   61M
15.0G 6192k 80.1M  476M|  0   2  98   0   0   0|   0   100k
15.0G 6200k 80.1M  476M|  0   1  98   0   0   0|   0    32k
15.0G 6200k 80.1M  476M|  1  25  75   0   0   0|   0     0 
15.0G 6208k 80.1M  476M|  0  29  70   0   0   0|   0    24k
15.0G 6208k 80.1M  476M|  0  32  67   0   0   0|  18k   31M
15.0G 6208k 80.1M  476M|  0  44  56   0   0   0|   0    16k
15.0G 6216k 80.1M  476M|  1  15  85   0   0   0|  11k 1336k
15.0G 6216k 80.1M  476M|  0   2  98   0   0   0|   0     0 
15.0G 6216k 80.1M  476M|  1  74  25   0   0   0|   0     0 
15.0G 6224k 80.1M  478M|  0  97   2   0   0   0|2048B   30M
15.0G 6224k 80.1M  477M|  0  99   1   0   0   0|   0   152k
15.0G 6232k 80.1M  477M|  0  98   1   0   0   0|   0   108k
15.0G 6232k 80.1M  477M|  0  96   4   0   0   0|   0     0 
15.0G 6232k 80.1M  477M|  0  74  25   0   0   0|   0  1296k
15.0G 6240k 80.1M  476M|  1  84  15   0   0   0|5120B   58M
15.0G 6240k 80.1M  476M|  0  99   0   0   0   0|   0    12k
15.0G 6248k 80.1M  476M|  0  99   1   0   0   0|   0    44k
15.0G 6248k 80.1M  476M|  0  92   7   0   0   0|   0     0 
15.0G 6248k 80.1M  476M|  0  94   6   0   0   0|   0     0 
15.0G 6256k 80.1M  475M|  1  58  42   0   0   0|2048B   23M
15.0G 6256k 80.1M  475M|  0  82  18   0   0   0|2048B 8928k
15.0G 6264k 80.1M  475M|  0  96   3   0   0   0|   0    32k
15.0G 6264k 80.1M  475M|  0  98   1   0   0   0|   0     0 
15.0G 6264k 80.1M  475M|  0  96   3   0   0   0|   0     0 
15.0G 6272k 80.1M  475M|  0  87  12   0   0   0|  26k 4320k
15.0G 6276k 80.1M  475M|  0  91   8   0   0   0|7168B   29M
15.0G 6284k 80.2M  475M|  0  97   3   0   0   0|   0    40k
15.0G 6284k 80.2M  475M|  0  97   3   0   0   0|   0     0 
15.0G 6284k 80.2M  476M|  0  90   9   0   0   0|  37k   13M
15.0G 6292k 80.2M  476M|  1  80  20   0   0   0|8192B 5200k
15.0G 6292k 80.2M  476M|  0  74  26   0   0   0|  25k    0 
15.0G 6300k 80.2M  476M|  0  88  12   0   0   0|   0    32k
15.0G 6300k 80.2M  476M|  1  85  15   0   0   0|  15k   14M
15.0G 6300k 80.2M  476M|  1  64  36   0   0   0|   0     0 
15.0G 6308k 80.2M  476M|  0  74  26   0   0   0|2048B 2720k
15.0G 6308k 80.2M  475M|  0  78  22   0   0   0|   0   100k
15.0G 6316k 80.2M  475M|  0  57  43   0   0   0|3072B   11M
15.0G 6316k 80.2M  475M|  0  40  60   0   0   0|   0     0 
15.0G 6316k 80.2M  475M|  0  42  57   0   0   0|   0     0 
15.0G 6324k 80.2M  475M|  1  47  52   0   0   0|4096B   63M
15.0G 6324k 80.2M  475M|  0  54  45   0   0   0| 537k    0 
15.0G 6332k 80.2M  475M|  0  54  46   0   0   0|   0   184k
15.0G 6332k 80.2M  475M|  1  45  54   0   0   0|   0     0 
15.0G 6332k 80.2M  475M|  0  65  34   0   0   0|   0     0 
15.0G 6340k 80.2M  475M|  1  58  41   0   0   0|8192B 3264k
15.0G 6340k 80.2M  475M|  1  52  47   0   0   0|2048B   13M
15.0G 6348k 80.2M  475M|  1  42  57   0   0   0|   0   156k
15.0G 6348k 80.2M  475M|  1  45  54   0   0   0|   0     0 
15.0G 6348k 80.2M  475M|  0  56  44   0   0   0|   0     0 
15.0G 6356k 80.2M  475M|  0  52  48   0   0   0|2048B 2904k
15.0G 6356k 80.2M  475M|  1  43  56   0   0   0|3072B   26M
15.0G 6364k 80.2M  475M|  1  51  49   0   0   0|   0    56k
15.0G 6364k 80.2M  475M|  0  76  24   0   0   0|   0     0 
15.0G 6364k 80.2M  475M|  0  55  44   0   0   0|9216B    0 
15.0G 6372k 80.2M  475M|  0  46  53   0   0   0|2048B 3176k
15.0G 6372k 80.2M  474M|  1  47  52   0   0   0|  23k  196M
15.0G 6380k 80.2M  474M|  0  54  46   0   0   0|   0    32k
15.0G 6380k 80.2M  474M|  1  42  57   0   0   1|   0    10M
15.0G 6380k 80.2M  474M|  0  28  72   0   0   0|   0     0 
15.0G 6388k 80.3M  475M|  1  29  70   0   0   0|   0  4216k
15.0G 6388k 80.3M  475M|  0  28  72   0   0   0|3072B   26M
15.0G 6396k 80.3M  475M|  0  27  73   0   0   0|   0    32k
15.0G 6396k 80.3M  475M|  0  27  72   0   0   0|   0     0 
15.0G 6396k 80.3M  475M|  0  29  71   0   0   0|   0     0 
15.0G 6404k 80.3M  475M|  1  26  73   0   0   0|   0  2736k
15.0G 6404k 80.3M  475M|  1  32  68   0   0   0|   0     0 
15.0G 6412k 80.3M  475M|  1  31  68   0   0   0|  52k  282M
15.0G 6412k 80.3M  475M|  0  31  68   0   0   0|   0     0 
15.0G 6412k 80.3M  475M|  0  27  73   0   0   0|   0     0 
15.0G 6420k 80.3M  475M|  0  29  69   0   0   1|2048B 1880k
15.0G 6420k 80.3M  475M|  0  27  72   0   0   0|   0     0 
15.0G 6428k 80.3M  475M|  1  27  72   0   0   0|  21k  155M
15.0G 6428k 80.3M  475M|  1  30  70   0   0   0|   0     0 
15.0G 6428k 80.3M  475M|  0  27  73   0   0   0|   0     0 
15.0G 6436k 80.3M  475M|  0  27  73   0   0   0|   0  2272k
15.0G 6436k 80.3M  475M|  0  30  70   0   0   0|   0     0 
15.0G 6444k 80.3M  475M|  1  25  75   0   0   0|  18k  148M
15.0G 6444k 80.3M  475M|  1  52  47   0   0   0|  22k  181M
15.0G 6444k 80.3M  475M|  0  99   1   0   0   0|2048B   43M
15.0G 6452k 80.3M  475M|  0  99   1   0   0   0|   0   852k
15.0G 6452k 80.3M  476M|  1  98   1   0   0   0|5120B   49M
15.0G 6460k 80.3M  476M|  1  96   4   0   0   0|  15k  114M
15.0G 6460k 80.3M  476M|  0  91   9   0   0   0|3072B  204k
15.0G 6460k 80.3M  476M|  0  96   4   0   0   0|   0    36k
15.0G 6468k 80.3M  476M|  0  97   2   0   0   0|   0   480k
15.0G 6468k 80.3M  476M|  0  92   7   0   0   0|   0     0 
15.0G 6476k 80.3M  475M|  0  86  14   0   0   0|   0    12M
15.0G 6484k 80.3M  475M|  1  87  13   0   0   0|4096B   12k
15.0G 6484k 80.4M  475M|  1  85  15   0   0   0|  12k 2496k
15.0G 6492k 80.4M  475M|  1  91   8   0   0   0|   0   488k
15.0G 6492k 80.4M  475M|  0  95   5   0   0   0|   0     0 
15.0G 6500k 80.4M  475M|  1  87  12   0   0   0|2577k  256M
15.0G 6500k 80.4M  475M|  0  94   6   0   0   0|   0    92k
15.0G 6500k 80.4M  475M|  0  92   8   0   0   0|   0   168k
15.0G 6508k 80.4M  475M|  1  91   9   0   0   0|   0   864k
15.0G 6508k 80.4M  475M|  0  95   5   0   0   0|   0     0 
15.0G 6516k 80.4M  475M|  2  93   5   0   0   0|  89k  742M
15.0G 6516k 80.4M  476M|  4  93   4   0   0   0| 107k 1007M
15.0G 6516k 80.4M  476M|  0  91   9   0   0   0|2562k    0 
15.0G 6524k 80.4M  475M|  0  88  11   0   0   0|   0  1080k
15.0G 6524k 80.4M  475M|  0  96   4   0   0   0|   0   120k
15.0G 6532k 80.4M  475M|  0  97   3   0   0   0|   0    88k
15.0G 6532k 80.4M  475M|  1  96   3   0   0   0|   0   220k
15.0G 6532k 80.4M  475M|  1  97   3   0   0   0|   0   176k
15.0G 6540k 80.4M  475M|  0  98   2   0   0   0|   0   848k
15.0G 6540k 80.4M  475M|  0  97   3   0   0   0|   0    56k
15.0G 6548k 80.4M  475M|  0  96   4   0   0   0|   0    64k
15.0G 6548k 80.4M  475M|  1  86  14   0   0   0|   0   136k
15.0G 6548k 80.4M  475M|  1  93   6   0   0   0|   0   148k
15.0G 6556k 80.4M  475M|  1  95   3   0   0   0|   0   700k
15.0G 6560k 80.4M  475M|  0  91   9   0   0   0|4096B    0 
15.0G 6568k 80.4M  475M|  1  89  11   0   0   0|   0   144k
15.0G 6568k 80.4M  475M|  0  83  17   0   0   0|   0   120k
15.0G 6568k 80.4M  475M|  1  86  13   0   0   0|   0   120k
15.0G 6576k 80.4M  475M|  0  89  11   0   0   0|   0   888k
15.0G 6576k 80.4M  475M|  0  49  50   0   0   0|   0     0 
15.0G 6584k 80.4M  475M|  0  62  37   0   0   0|   0   216k
15.0G 6584k 80.4M  475M|  0  30  69   0   0   0|   0     0 
15.0G 6584k 80.4M  475M|  1  31  69   0   0   0|   0     0 
15.0G 6592k 80.4M  475M|  0  22  77   0   0   0|   0   720k
15.0G 6592k 80.4M  475M|  1   9  90   0   0   0|  26k 1164k
15.0G 6600k 80.4M  475M|  0   2  98   0   0   0|   0   124k
15.0G 6600k 80.4M  475M|  0   9  91   0   0   0|8192B  560k
15.0G 6600k 80.4M  476M|  1   2  97   0   0   0|  20k  130M
15.0G 6608k 80.4M  475M|  0   1  98   0   0   0|   0  2568k
15.0G 6608k 80.4M  475M|  0   1  99   0   0   0|   0     0 
15.0G 6616k 80.5M  475M|  0   2  97   0   0   0|   0    32k
15.0G 6616k 80.5M  475M|  0   3  96   0   0   0|   0     0 
15.0G 6616k 80.5M  475M|  1  30  69   0   0   0|  27k  255M
15.0G 6616k 80.5M  475M|  1  26  74   0   0   0|   0     0 
15.0G 6624k 80.5M  475M|  0  35  65   0   0   0|   0    24k
15.0G 6624k 80.5M  475M|  1  43  56   0   0   0|2048B 1272k
15.0G 6632k 80.5M  475M|  0  12  88   0   0   0|   0   124k
15.0G 6632k 80.5M  476M|  2   5  93   0   0   0|  83k  393M
15.0G 6632k 80.5M  476M|  1  83  16   0   0   0|   0     0 
15.0G 6632k 80.5M  476M|  0  98   2   0   0   0|   0     0 
15.0G 6640k 80.5M  476M|  0  99   1   0   0   0|   0   944k
15.0G 6648k 80.5M  476M|  0  97   3   0   0   0| 114k   44k
15.0G 6648k 80.5M  476M|  1  94   5   0   0   0|  46k  319M
15.0G 6648k 80.5M  475M|  1  89  10   0   0   0|5120B   79M
15.0G 6648k 80.5M  476M|  0  82  18   0   0   0|   0     0 
15.0G 6656k 80.5M  475M|  0  98   2   0   0   0|   0  2368k
15.0G 6664k 80.5M  475M|  0  96   4   0   0   0|   0  2056k
15.0G 6664k 80.5M  475M|  0  81  19   0   0   0|   0    64k
15.0G 6664k 80.5M  476M|  1  76  23   0   0   0|8192B   98M
15.0G 6664k 80.5M  476M|  0  82  18   0   0   0|   0     0 
15.0G 6672k 80.5M  476M|  0  86  14   0   0   0|   0   240k
15.0G 6680k 80.5M  476M|  0  80  19   0   0   0|   0    64k
15.0G 6680k 80.5M  476M|  0  89  11   0   0   0|   0    12k
15.0G 6680k 80.5M  475M|  1  92   8   0   0   0|9216B  161M
15.0G 6680k 80.5M  475M|  0  76  23   0   0   0|2048B 4152k
15.0G 6680k 80.5M  475M|  0  87  13   0   0   0|   0     0 
15.0G 6696k 80.5M  475M|  0  89  10   0   0   0|   0   556k
15.0G 6696k 80.5M  475M|  0  90  10   0   0   0|   0     0 
15.0G 6696k 80.5M  475M|  0  92   7   0   0   0|   0     0 
15.0G 6696k 80.5M  475M|  0  86  14   0   0   0|   0     0 
15.0G 6696k 80.5M  474M|  1  80  19   0   0   0|  72k  540M
15.0G 6712k 80.5M  475M|  0  72  27   0   0   0|   0  4368k
15.0G 6712k 80.5M  475M|  0  79  21   0   0   0|   0     0 
15.0G 6712k 80.6M  475M|  1  96   4   0   0   0|   0     0 
15.0G 6712k 80.6M  475M|  0  99   1   0   0   0|   0     0 
15.0G 6712k 80.6M  475M|  2  97   1   0   0   0|  50k  355M
15.0G 6728k 80.6M  475M|  3  89   8   0   0   0| 106k  936M
15.0G 6728k 80.6M  475M|  1  88  11   0   0   0|   0     0 
15.0G 6728k 80.6M  475M|  0  95   5   0   0   0|  26k    0 
15.0G 6728k 80.6M  475M|  0  97   2   0   0   0|   0     0 
15.0G 6728k 80.6M  475M|  0  88  11   0   0   0|   0     0 
15.0G 6744k 80.6M  475M|  0  84  16   0   0   0|3072B 2520k
15.0G 6744k 80.6M  475M|  0  89  10   0   0   0|   0     0 
15.0G 6744k 80.6M  475M|  0  89  10   0   0   0|   0   100k
15.0G 6744k 80.6M  474M|  0  87  12   0   0   0|2048B   20M
15.0G 6744k 80.6M  474M|  0  89  10   0   0   0|   0     0 
15.0G 6760k 80.6M  475M|  1  88  11   0   0   0|   0   540k
15.0G 6760k 80.6M  474M|  0  67  33   0   0   0|2048B   20M
15.0G 6760k 80.6M  475M|  1  69  31   0   0   0|  20k   82M
15.0G 6760k 80.6M  475M|  0  95   5   0   0   0|   0     0 
15.0G 6760k 80.6M  475M|  0  98   2   0   0   0|   0     0 
15.0G 6776k 80.6M  474M|  1  93   6   0   0   0|2048B   68M
15.0G 6776k 80.6M  474M|  0  83  17   0   0   0|   0     0 
15.0G 6776k 80.6M  474M|  1  73  26   0   0   0|   0     0 
15.0G 6776k 80.6M  474M|  0  64  35   0   0   0|   0     0 
15.0G 6776k 80.6M  474M|  0  54  46   0   0   0|   0     0 
15.0G 6792k 80.6M  474M|  0  53  46   0   0   1|   0  3968k
15.0G 6792k 80.6M  474M|  0  62  37   0   0   0|2048B   23M
15.0G 6792k 80.6M  475M|  0  53  46   0   0   0|4096B   34M
15.0G 6792k 80.6M  475M|  0  68  32   0   0   0|  10k   20M
15.0G 6792k 80.6M  475M|  0  77  23   0   0   0|5120B   89M
15.0G 6808k 80.6M  475M|  1  75  24   0   0   0|   0    11M
15.0G 6808k 80.6M  475M|  1  78  22   0   0   0|  15k   72M
15.0G 6808k 80.6M  475M|  1  50  50   0   0   0|1028k   98M
15.0G 6808k 80.6M  475M|  0  31  68   0   0   1|1024B 8856k
15.0G 6808k 80.6M  474M|  0  74  26   0   0   0|  11k   18M
15.0G 6824k 80.6M  474M|  1  98   1   0   0   0|   0   876k
15.0G 6824k 80.7M  474M|  0  99   1   0   0   0|   0   188k
15.0G 6824k 80.7M  474M|  1  96   3   0   0   0|  12k   18M
15.0G 6824k 80.7M  475M|  1  86  14   0   0   0|4096B   57M
15.0G 6824k 80.7M  475M|  1  80  19   0   0   0|   0     0 
15.0G 6840k 80.7M  475M|  2  87  11   0   0   0|  40k  368M
15.0G 6840k 80.7M  475M|  0  87  13   0   0   0|   0    56k
15.0G 6840k 80.7M  474M|  1  79  21   0   0   0|   0   176k
15.0G 6840k 80.7M  474M|  0  84  16   0   0   0|   0   120k
15.0G 6840k 80.7M  474M|  0  93   7   0   0   0|   0   120k
15.0G 6856k 80.7M  475M|  0  91   9   0   0   0|   0    55M
15.0G 6856k 80.7M  475M|  2  87  11   0   0   0|  58k  446M
15.0G 6856k 80.7M  475M|  0  97   2   0   0   0| 425k 3292k
15.0G 6856k 80.7M  475M|  0  99   1   0   0   0|   0    84k
15.0G 6856k 80.7M  475M|  0  96   4   0   0   0|   0     0 
15.0G 6872k 80.7M  475M|  0  97   3   0   0   0| 632k 1144k
15.0G 6872k 80.7M  475M|  0  92   8   0   0   0|   0    84k
15.0G 6872k 80.7M  475M|  0  98   2   0   0   0|   0   112k
15.0G 6872k 80.7M  476M|  0  88  11   0   0   0|   0   268k
15.0G 6872k 80.7M  476M|  1  86  13   0   0   0|   0     0 
15.0G 6888k 80.7M  475M|  0  94   6   0   0   0|   0   908k
15.0G 6888k 80.7M  475M|  1  88  12   0   0   0|2560k    0 
15.0G 6888k 80.7M  475M|  0  92   8   0   0   0|   0   192k
15.0G 6888k 80.7M  475M|  0  90  10   0   0   0|   0   148k
15.0G 6888k 80.7M  475M|  0  94   5   0   0   0|   0   148k
15.0G 6904k 80.7M  475M|  0  85  15   0   0   0|   0   896k
15.0G 6904k 80.7M  475M|  0  97   2   0   0   0|   0    56k
15.0G 6904k 80.7M  475M|  1  80  19   0   0   0|  37M   56k
15.0G 6904k 80.7M  475M|  1  49  50   0   0   0|   0   184k
15.0G 6904k 80.7M  475M|  1  21  79   0   0   0|  42k 1348k
15.0G 6920k 80.7M  475M|  1   2  98   0   0   0|   0   820k
15.0G 6920k 80.7M  475M|  1   8  92   0   0   0|   0   652k
15.0G 6920k 80.7M  475M|  1   1  98   0   0   0|   0     0 
15.0G 6920k 80.7M  475M|  0   1  98   0   0   0|   0     0 
15.0G 6920k 80.7M  475M|  0   5  95   0   0   0|   0     0 
15.0G 6936k 80.7M  475M|  0   1  98   0   0   0|   0   720k
15.0G 6936k 80.8M  475M|  0   2  98   0   0   0|1024B   11M
15.0G 6936k 80.8M  475M|  1  13  86   0   0   0|9216B    0 
15.0G 6936k 80.8M  475M|  1  28  71   0   0   0|   0    36k
15.0G 6936k 80.8M  475M|  0  28  72   0   0   0|   0     0 
15.0G 6944k 80.8M  475M|  0  36  64   0   0   0|   0    64k
15.0G 6952k 80.8M  475M|  0  39  60   0   0   0|  11k 4804k
15.0G 6952k 80.8M  475M|  1   3  97   0   0   0|   0     0 
15.0G 6952k 80.8M  475M|  0  29  71   0   0   0|   0    84k
15.0G 6952k 80.8M  475M|  0  97   2   0   0   0|   0     0 
15.0G 6960k 80.8M  475M|  0  98   2   0   0   0|   0    92k
15.0G 6968k 80.8M  476M|  0  98   1   0   0   0|4096B 1728k
15.0G 6968k 80.8M  475M|  0  98   2   0   0   0|  14k   43M
15.0G 6968k 80.8M  475M|  1  93   6   0   0   0|   0    52k
15.0G 6968k 80.8M  475M|  1  67  33   0   0   0|   0  4592k
15.0G 6976k 80.8M  475M|  0  97   3   0   0   0|   0    40k
15.0G 6984k 80.8M  475M|  0  99   0   0   0   0|   0   984k
15.0G 6984k 80.8M  475M|  1  97   2   0   0   0|3072B   42M
15.0G 6984k 80.8M  475M|  0  97   3   0   0   0|   0    92k
15.0G 6984k 80.8M  475M|  2  83  15   0   0   0|4096B    0 
15.0G 6992k 80.8M  475M|  1  55  44   0   0   0|   0    32k
15.0G 7000k 80.8M  476M|  0  96   4   0   0   0|2048B 4272k
15.0G 7000k 80.8M  475M|  1  96   3   0   0   0|3072B   59M
15.0G 7000k 80.8M  475M|  0  95   5   0   0   0|   0     0 
15.0G 7000k 80.8M  475M|  0  97   2   0   0   0|   0     0 
15.0G 7008k 80.8M  475M|  0  84  16   0   0   0|   0    32k
15.0G 7016k 80.8M  475M|  0  99   1   0   0   0|3072B 2808k
15.0G 7016k 80.8M  475M|  0  95   5   0   0   0|   0     0 
15.0G 7016k 80.8M  475M|  0  97   3   0   0   0|   0     0 
15.0G 7016k 80.8M  475M|  0  89  11   0   0   0|2048B   12M
15.0G 7024k 80.8M  475M|  0  69  30   0   0   0|   0    32k
15.0G 7032k 80.8M  474M|  1  85  14   0   0   0|   0  4944k
15.0G 7032k 80.8M  474M|  0  88  11   0   0   0|   0  8192B
15.0G 7032k 80.9M  474M|  1  70  30   0   0   0|2048B   13M
15.0G 7032k 80.9M  474M|  0  60  39   0   0   0|   0  8192B
15.0G 7040k 80.9M  474M|  1  85  15   0   0   0|   0    32k
15.0G 7048k 80.9M  474M|  0  73  26   0   0   0|   0  2624k
15.0G 7048k 80.9M  474M|  1  43  57   0   0   0|1024B   15M
15.0G 7048k 80.9M  474M|  0  40  60   0   0   0|   0     0 
15.0G 7048k 80.9M  474M|  0  38  61   0   0   0|6144B   60M
15.0G 7056k 80.9M  474M|  1  52  48   0   0   0|   0   128k
15.0G 7064k 80.9M  474M|  0  56  43   0   0   0|2048B  648k
15.0G 7064k 80.9M  475M|  1  53  46   0   0   0|   0     0 
15.0G 7064k 80.9M  475M|  0  41  59   0   0   0|   0     0 
15.0G 7064k 80.9M  475M|  0  67  32   0   0   0|   0    16k
15.0G 7072k 80.9M  475M|  0  64  35   0   0   0|   0    56k
15.0G 7080k 80.9M  475M|  0  50  49   0   0   0|8192B 1848k
15.0G 7080k 80.9M  475M|  1  39  60   0   0   0|   0    26M
15.0G 8612k 83.9M  467M|  1  53  46   0   0   0|4724k   48k
15.0G 8612k 84.0M  467M|  0  55  44   0   0   0|   0    48k
15.0G 8612k 84.0M  467M|  0  51  49   0   0   0|   0     0 
15.0G 8612k 84.0M  467M|  1  34  65   0   0   0|   0     0 
15.0G 8620k 84.0M  467M|  0  59  40   0   0   0|  20k 3960k
15.0G 8628k 84.0M  467M|  1  70  29   0   0   0|  18k  169M
15.0G 8628k 84.0M  467M|  0  59  41   0   0   0|   0   116k
15.0G 8628k 84.0M  467M|  1  41  59   0   0   0|   0     0 
15.0G 8628k 84.0M  467M|  1  54  46   0   0   0|   0     0 
15.0G 8636k 84.0M  468M|  0  54  45   0   0   0|3072B   25M
15.0G 8644k 84.1M  468M|  0  26  72   0   0   1| 365k   30M
15.0G 8644k 84.4M  467M|  0  27  71   0   0   1|   0     0 
15.0G 8644k 84.4M  467M|  0  31  68   0   0   0|   0     0 
15.0G 8644k 84.4M  467M|  0  29  71   0   0   0|   0     0 
15.0G 8652k 84.4M  467M|  0  27  72   0   0   0|   0   568k
15.0G 8660k 84.4M  468M|  1  30  69   0   0   1|  20k  185M
15.0G 8660k 84.4M  468M|  0  26  74   0   0   0|   0     0 
15.0G 8660k 84.4M  468M|  0  27  73   0   0   0|   0     0 
15.0G 8660k 84.4M  468M|  0  30  69   0   0   0|   0     0 
15.0G 8668k 84.4M  468M|  0  30  69   0   0   0|5120B 1240k
15.0G 8668k 84.4M  469M|  1  31  68   0   0   0|9216B  125M
15.0G 8676k 84.4M  469M|  0  28  71   0   0   0|   0    32k
15.0G 8676k 84.4M  469M|  0  26  73   0   0   0|   0   112k
15.0G 8676k 84.4M  469M|  0  28  72   0   0   0|   0     0 
15.0G 8684k 84.4M  469M|  1  30  69   0   0   0|   0  1432k
15.0G 8684k 84.4M  468M|  1  28  71   0   0   0|  27k  171M
15.0G 8692k 84.4M  468M|  0  27  72   0   0   0|   0   120k
15.0G 8692k 84.4M  468M|  0  29  71   0   0   0|   0    24k
15.0G 8692k 84.4M  468M|  0  27  72   0   0   0|   0     0 
15.0G 8700k 84.4M  468M|  0  26  73   0   0   1|3072B   23M
15.0G 8700k 84.4M  469M|  2  70  28   0   0   0|  42k  347M
15.0G 8708k 84.5M  469M|  0  97   3   0   0   0|2048B 2916k
15.0G 8712k 84.5M  469M|  1  98   1   0   0   0|4096B  224k
15.0G 8712k 84.5M  469M|  1  98   1   0   0   0|6144B   83M
15.0G 8720k 84.5M  468M|  1  95   4   0   0   0|4096B   48M
15.0G 8720k 84.5M  469M|  1  86  13   0   0   0|4096B   15M
15.0G 8728k 84.5M  469M|  1  92   7   0   0   0|  10k 4628k
15.0G 8728k 84.5M  469M|  0  97   3   0   0   0|   0     0 
15.0G 8728k 84.5M  469M|  1  90   9   0   0   0|   0     0 
15.0G 8736k 84.5M  469M|  1  88  12   0   0   0|   0   344k
15.0G 8736k 84.5M  469M|  1  84  15   0   0   0|  10k   15M
15.0G 8744k 84.5M  469M|  0  75  25   0   0   0|   0    60k
15.0G 8744k 84.5M  469M|  1  90  10   0   0   0|   0   112k
15.0G 8744k 84.5M  469M|  0  92   8   0   0   0|   0     0 
15.0G 8752k 84.5M  468M|  2  96   3   0   0   0|  60k  391M
15.0G 8752k 84.5M  468M|  1  86  13   0   0   0|   0   232k
15.0G 8760k 84.5M  468M|  0  74  26   0   0   0|   0    60k
15.0G 8760k 84.5M  468M|  0  97   3   0   0   0|   0    56k
15.0G 8760k 84.5M  468M|  0  97   3   0   0   0|   0     0 
15.0G 8768k 84.5M  469M|  3  94   3   0   0   0|  98k  822M
15.0G 8768k 84.5M  469M|  3  90   7   0   0   0| 104k  797M
15.0G 8776k 84.5M  469M|  1  94   5   0   0   0|   0    32k
15.0G 8776k 84.5M  469M|  0  89  10   0   0   0|   0   184k
15.0G 8776k 84.5M  469M|  0  98   1   0   0   0|   0    56k
15.0G 8784k 84.5M  469M|  1  97   3   0   0   0|   0  1072k
15.0G 8784k 84.5M  469M|  1  90   9   0   0   0|   0    56k
15.0G 8792k 84.5M  469M|  0  90   9   0   0   0|   0   200k
15.0G 8792k 84.5M  469M|  0  97   3   0   0   0|   0    76k
15.0G 8792k 84.5M  469M|  1  96   4   0   0   0|   0   120k
15.0G 8792k 84.5M  470M|  1  97   2   0   0   0|   0   704k
15.0G 8792k 84.5M  470M|  0  87  12   0   0   0|   0     0 
15.0G 8808k 84.5M  470M|  0  89  11   0   0   0|   0   228k
15.0G 8808k 84.5M  470M|  1  95   5   0   0   0|1024B  120k
15.0G 8808k 84.5M  470M|  1  95   5   0   0   0|   0    44k
15.0G 8808k 84.5M  470M|  1  88  11   0   0   0|   0   580k
15.0G 8808k 84.5M  470M|  1  94   6   0   0   0|   0   240k
15.0G 8816k 84.6M  470M|  0  72  28   0   0   0|  17k   40k
15.0G 8824k 84.6M  470M|  1  75  24   0   0   0|   0   200k
15.0G 8824k 84.6M  470M|  0  80  20   0   0   0|   0   120k
15.0G 8824k 84.6M  469M|  1  77  22   0   0   0|2048B  792k
15.0G 8824k 84.6M  469M|  0  51  49   0   0   0|  43M   56k
15.0G 8832k 84.6M  469M|  0  31  69   0   0   0|   0    32k
15.0G 8840k 84.6M  469M|  0  26  74   0   0   0|   0  1436k
15.0G 8840k 84.6M  470M|  1   2  97   0   0   0|   0    92k
15.0G 8840k 84.6M  469M|  1   6  93   0   0   0|   0  1264k
15.0G 8840k 84.6M  469M|  0   1  99   0   0   0|   0     0 
15.0G 8848k 84.6M  469M|  1   1  98   0   0   0|   0    32k
15.0G 8856k 84.6M  469M|  0   1  99   0   0   0|   0    24k
15.0G 8856k 84.6M  469M|  0   1  99   0   0   0|   0    88k
15.0G 8856k 84.6M  470M|  0   3  97   0   0   0|6144B 1344k
15.0G 8856k 84.6M  470M|  0  11  88   0   0   0|   0     0 
15.0G 8864k 84.6M  470M|  1  29  70   0   0   0|  32k  379M
15.0G 8864k 84.6M  470M|  1  27  73   0   0   0|   0     0 
15.0G 8864k 84.6M  470M|  0  37  63   0   0   0|   0    36k
15.0G 8872k 84.6M  470M|  0  40  60   0   0   0|  27k 4636k
15.0G 8872k 84.6M  470M|  1   2  97   0   0   0|   0     0 
15.0G 8880k 84.6M  469M|  1  28  71   0   0   0|  46k  389M
15.0G 8880k 84.6M  469M|  0  97   3   0   0   0|   0     0 
15.0G 8880k 84.6M  469M|  0  99   1   0   0   0|   0    92k
15.0G 8888k 84.6M  468M|  1  99   1   0   0   0|   0  5192k
15.0G 8888k 84.6M  468M|  0  98   2   0   0   0|   0     0 
15.0G 8896k 84.6M  468M|  1  93   6   0   0   0|  22k  246M
15.0G 8896k 84.6M  468M|  0  91   9   0   0   0|   0     0 
15.0G 8896k 84.6M  468M|  0  80  20   0   0   0|   0     0 
15.0G 8904k 84.6M  468M|  0  99   0   0   0   0|3072B 4208k
15.0G 8904k 84.6M  468M|  0  91   9   0   0   0|   0     0 
15.0G 8912k 84.6M  468M|  1  82  17   0   0   0|  17k  250M
15.0G 8912k 84.6M  469M|  1  76  23   0   0   0|   0     0 
15.0G 8912k 84.6M  469M|  0  84  16   0   0   0|   0    52k
