[7l------memory-usage----- ----total-cpu-usage---- -dsk/total-
 used  buff  cach  free|usr sys idl wai hiq siq| read  writ
3230M 19.7M 2140M 10.3G| 94   4   2   0   0   0|   0     0 
3344M 19.7M 2177M 10.2G| 90   6   3   0   0   1|   0   247M
3351M 19.7M 2285M 10.1G| 80   4  12   3   0   1|   0   157M
3383M 19.7M 2256M 10.1G| 91   5   3   1   0   0|4096B  157M
3247M 19.7M 2300M 10.2G| 89   5   3   2   0   1|  32k  229M
3305M 19.7M 2300M 10.1G| 92   5   2   0   0   1|   0   255M
3223M 19.7M 2341M 10.1G| 85   5   9   0   0   0|   0    11M
3308M 19.7M 2382M 10.0G| 90   4   5   0   0   0|   0     0 
3354M 19.8M 2417M 9.93G| 89   5   5   0   0   1|   0   448k
3239M 19.8M 2457M 10.0G| 88   4   7   0   0   0|   0    44k
3315M 19.8M 2519M 9.87G| 86   5   9   0   0   1|   0     0 
3216M 19.8M 2538M 9.95G| 88   5   7   0   0   0|   0    12k
3247M 19.8M 2537M 9.92G| 90   5   5   0   0   0|  12k   52k
3195M 19.8M 2592M 9.92G| 81   6  12   0   0   0|4096B  440k
3283M 19.8M 2597M 9.83G| 93   5   2   0   0   0|   0    12k
3209M 19.8M 2568M 9.93G| 91   5   4   0   0   0|   0    44k
3029M 19.8M 2609M 10.1G| 74   4  21   0   0   1|   0    36k
3116M 19.8M 2655M 9.93G| 86   4   9   0   0   1|   0    16k
3154M 19.8M 2689M 9.86G| 90   5   5   0   0   0|   0   348k
3172M 19.8M 2691M 9.84G| 71   4  24   0   0   1|   0  8192B
2729M 19.8M 2687M 10.3G| 30   2  66   0   0   1|   0   104k
2729M 19.8M 2688M 10.3G| 28   2  69   0   0   1|   0  8192B
2420M 19.8M 2668M 10.6G| 11   2  86   1   0   0|  56k  236k
2416M 19.8M 2668M 10.6G|  0   0  99   0   0   0|   0  4096B
2415M 19.8M 2669M 10.6G|  3   1  95   1   0   0|  60k  452k
2415M 19.8M 2669M 10.6G|  0   0  99   0   0   0|   0     0 
2415M 19.8M 2669M 10.6G|  0   0 100   0   0   0|   0   616k
2415M 19.8M 2669M 10.6G|  0   0  99   0   0   0|   0     0 
2414M 19.8M 2668M 10.6G|  0   0  99   0   0   0|   0     0 
2050M 19.8M 2668M 11.0G|  7   1  91   1   0   0|6596k  284k
2101M 19.8M 2001M 11.6G| 15   4  80   0   0   1|   0  4096B
2174M 19.8M 2001M 11.5G| 30   2  68   0   0   0|   0   143M
2211M 19.8M 2001M 11.5G| 28   1  71   0   0   0|   0     0 
2327M 19.8M 2001M 11.3G| 46   2  51   0   0   0|   0     0 
2367M 19.9M 2001M 11.3G| 24   1  75   0   0   0|  16k  748k
2379M 19.9M 2001M 11.3G|  1   0  98   0   0   0|4096B    0 
2563M 19.9M 2002M 11.1G| 42   7  45   5   0   1|   0   186M
2848M 19.9M 2002M 10.8G| 88   6   6   0   0   0|   0   134M
3032M 19.9M 2002M 10.7G| 92   6   2   0   0   0|   0     0 
3170M 19.9M 2003M 10.5G| 94   4   2   0   0   0|   0   484k
3821M 19.9M 2003M 9.88G| 91   6   3   0   0   0|   0     0 
3839M 19.9M 2003M 9.86G| 87   4   9   0   0   0|   0     0 
3855M 19.9M 2003M 9.85G| 84   3  12   0   0   1|   0    49M
3863M 19.9M 2003M 9.84G| 96   3   1   0   0   0|  16k    0 
3863M 19.9M 2003M 9.84G| 92   1   6   0   0   0|   0   144k
3863M 19.9M 2003M 9.84G| 75   0  24   0   0   0|4096B    0 
3866M 19.9M 2016M 9.83G| 80   0  19   0   0   1|   0     0 
3868M 19.9M 2210M 9864M| 79   5  15   0   0   1|   0   125M
3872M 19.9M 2325M 9746M| 80   3  15   0   0   2|   0     0 
3875M 19.9M 2343M 9724M| 84   3  11   0   0   1|   0   144k
3876M 19.9M 2373M 9693M| 93   2   5   0   0   0|   0  4096B
3874M 19.9M 2408M 9661M| 76   1  23   0   0   0|8192B    0 
3626M 19.9M 2356M 9961M| 71   2  26   0   0   1|  32k   82M
3679M 19.9M 2478M 9785M| 77   4  18   0   0   0|   0  4096B
3736M 19.9M 2668M 9539M| 87   5   8   0   0   0|   0   260k
3774M 19.9M 2826M 9342M| 87   8   5   0   0   0|   0  4096B
3884M 19.9M 3012M 9047M| 79   9  11   0   0   0|  24k    0 
3698M 19.9M 2938M 9307M| 75  10  14   0   0   1|8192B  936k
3062M 20.0M 2766M 9.88G| 73   8  18   0   0   1|   0   100k
2994M 20.0M 2648M 10.1G| 87   6   7   0   0   0|4096B   44k
3283M 20.0M 2648M 9.78G| 92   5   2   0   0   0|   0   508k
3464M 20.0M 2648M 9830M| 93   5   2   0   0   0|   0     0 
3531M 20.0M 2662M 9750M| 94   4   2   0   0   0|   0   792k
3852M 20.0M 2702M 9388M| 91   5   3   0   0   0|   0     0 
3862M 20.0M 2708M 9373M| 93   2   5   0   0   0|  36k    0 
3867M 20.0M 2744M 9331M| 89   3   7   0   0   1|   0   256k
3870M 20.0M 2794M 9278M| 95   2   3   0   0   0|   0     0 
3628M 20.0M 2774M 9541M| 69   2  27   0   0   1|   0  1096k
3681M 20.0M 2845M 9417M| 77   3  19   0   0   0|   0  4096B
3734M 20.0M 2919M 9290M| 91   3   6   0   0   0|   0     0 
3776M 20.0M 3111M 9056M| 90   6   4   0   0   0|   0   260k
3679M 20.0M 3137M 9127M| 83   6  10   0   0   0|   0    36k
3752M 20.0M 3224M 8966M| 83   8   5   4   0   0|   0    86M
3360M 20.0M 3215M 9368M| 80   8  11   0   0   0|   0  4096B
3132M 20.0M 3178M 9633M| 74   8  17   0   0   0|8192B   12k
3383M 20.0M 3206M 9353M| 90   6   4   0   0   0|   0   568k
3575M 20.0M 3241M 9127M| 92   4   4   0   0   0|  16k    0 
3923M 20.0M 3247M 8773M| 82   5  12   1   0   1|   0   114M
3936M 20.1M 3247M 8761M| 70   3  21   5   0   2|   0   153M
3935M 20.1M 3247M 8761M| 63   2  31   3   0   1|   0   151M
3935M 20.1M 3247M 8761M| 54   0  31  14   0   0|   0   165M
3936M 20.1M 3278M 8729M| 52   1  35  11   0   0|   0   160M
3755M 20.1M 3387M 8801M| 59   4  22  13   0   1|   0   158M
3149M 20.1M 3431M 9363M| 52   6  35   6   0   1|   0   205M
3347M 20.1M 3471M 9124M| 67   5  28   0   0   0|   0     0 
3531M 20.1M 3556M 8856M| 60   5  34   0   0   1|   0   460k
3648M 20.1M 3593M 8702M| 67   4  28   0   0   1|  12k 4096B
3794M 20.1M 3602M 8547M| 69   4  26   0   0   0|   0     0 
3955M 20.1M 3608M 8380M| 46   4  50   0   0   1|   0     0 
3717M 20.1M 3686M 8540M| 35   2  61   0   0   1|   0    32k
3757M 20.1M 3831M 8355M| 62   4  34   0   0   0|4096B  316k
3825M 20.1M 3876M 8242M| 95   4   1   0   0   0|   0    24k
3872M 20.1M 3880M 8191M| 95   4   1   0   0   0|   0  8192B
3905M 20.1M 3884M 8154M| 89   4   6   0   0   0|  32k 4096B
3960M 20.1M 3910M 8072M| 83   5  11   0   0   0|4096B    0 
3963M 20.1M 3953M 8027M| 75   4  19   0   0   2|   0   276k
3781M 20.1M 3904M 8258M| 84   4  11   0   0   0|   0    48k
3827M 20.1M 3911M 8204M| 80   4  15   0   0   1|   0  4096B
3396M 20.1M 3577M 8970M| 81   7  11   0   0   0|  32k   68k
3298M 20.2M 3581M 9064M| 88   6   6   0   0   0|   0    36k
3454M 20.2M 3350M 9138M| 91   7   3   0   0   0|  36k  444k
3146M 20.2M 3371M 9426M| 84   7   8   0   0   0|   0    48k
3365M 20.2M 3450M 9128M| 92   5   2   0   0   0|   0  4096B
3519M 20.2M 3514M 8910M| 94   5   1   0   0   0|   0   700k
3583M 20.2M 3582M 8778M| 95   4   1   0   0   0|  32k 4096B
3710M 20.2M 3638M 8594M| 88   8   4   0   0   0|   0   496k
3747M 20.2M 3737M 8459M| 94   4   2   0   0   0|   0  8192B
3570M 20.2M 3720M 8653M| 92   5   2   0   0   0|4096B   56k
3411M 20.2M 3655M 8876M| 82   5  12   0   0   0|   0   644k
3537M 20.2M 3664M 8742M| 90   5   5   0   0   0|   0     0 
3397M 20.2M 3554M 8991M| 91   5   4   0   0   0|   0   432k
3332M 20.2M 3572M 9038M| 77   6  16   0   0   1|   0    40k
3005M 20.2M 3460M 9478M| 77   7  16   0   0   0|   0    80k
3084M 20.2M 3494M 9365M| 88   3   9   0   0   0|4096B   16k
3229M 20.3M 3512M 9201M| 85   6   8   0   0   1|   0   185M
3310M 20.3M 3572M 9061M| 83   5  12   0   0   0|   0   508k
3160M 20.3M 3538M 9245M| 92   4   3   0   0   0|   0    48k
3231M 20.3M 3558M 9154M| 66   4  27   0   0   2|   0     0 
2642M 20.3M 3483M 9818M| 38   3  57   0   0   1|   0   112k
2428M 20.3M 3439M 9.84G| 11   2  86   1   0   0|8192B   31M
2424M 20.3M 3439M 9.84G|  0   1  99   0   0   0|   0   388k
2426M 20.3M 3440M 9.84G|  4   1  95   1   0   0|  16k   96k
2426M 20.3M 3440M 9.84G|  0   1  99   0   0   0|4096B    0 
2426M 20.3M 3440M 9.84G|  0   0  99   0   0   0|   0     0 
2424M 20.3M 3349M 9.93G|  0   1  98   1   0   0| 156k   38M
2394M 20.3M 1958M 11.3G|  0   4  96   0   0   0|   0   520k
2043M 20.3M 1958M 11.7G|  1   1  99   0   0   0|   0     0 
2075M 20.3M  644M 12.9G| 16   6  78   0   0   0|   0  4096B
2150M 20.3M  644M 12.8G| 30   2  68   0   0   1|   0     0 
2186M 20.3M  644M 12.8G| 29   1  70   0   0   0|   0  7796k
2297M 20.3M  644M 12.7G| 45   2  52   0   0   0|   0   512k
2338M 20.3M  644M 12.7G| 22   1  76   0   0   0|   0    20k
2346M 20.3M  644M 12.6G|  1   0  99   0   0   0|   0     0 
2574M 20.3M  645M 12.4G| 52   8  40   0   0   0|   0    24k
2865M 20.3M  645M 12.1G| 91   7   2   0   0   0|   0    16M
3014M 20.4M  645M 12.0G| 93   5   2   0   0   0|   0   564k
3147M 20.4M  645M 11.9G| 95   4   1   0   0   0|   0     0 
3791M 20.4M  645M 11.2G| 91   6   3   0   0   0|   0     0 
3312M 20.4M  666M 11.7G| 76   4  20   0   0   1|   0    72k
3212M 20.4M  666M 11.8G| 74   5  21   0   0   0|   0    23M
3338M 20.4M  666M 11.7G| 96   3   1   0   0   0|   0  7748k
3443M 20.4M  666M 11.6G| 95   3   3   0   0   0|   0   504k
3499M 20.4M  667M 11.5G| 94   2   3   0   0   0|1616k    0 
3819M 20.4M  667M 11.2G| 94   3   3   0   0   0|4096B    0 
3100M 20.4M  688M 11.9G| 53   2  44   0   0   1|   0    96k
3256M 20.4M  710M 11.7G| 72   5  23   0   0   0|   0    16M
3398M 20.4M  797M 11.5G| 91   5   3   0   0   0|   0   416k
3466M 20.4M  806M 11.4G| 95   3   2   0   0   0|   0     0 
3817M 20.4M  806M 11.1G| 92   5   3   0   0   0|   0     0 
3821M 20.4M  816M 11.0G| 98   2   1   0   0   0|   0     0 
3251M 20.4M  827M 11.6G| 78   6  16   0   0   1|  12k   16M
3400M 20.4M  827M 11.4G| 93   4   3   0   0   0|   0   436k
3475M 20.4M  828M 11.4G| 95   3   2   0   0   0|   0     0 
3719M 20.4M  828M 11.1G| 90   4   6   0   0   0|8192B    0 
3240M 20.4M  905M 11.5G| 65   4  30   0   0   1|   0    64k
3362M 20.4M  959M 11.3G| 61   6  33   0   0   0|  20k  416k
3455M 20.4M  972M 11.2G| 86   3  10   0   0   0|   0   396k
3512M 20.4M  992M 11.2G| 93   4   3   0   0   0|   0     0 
3618M 20.4M 1018M 11.0G| 70   2  27   0   0   1|   0     0 
3446M 20.4M 1042M 11.2G| 54   3  41   0   0   2|   0    36k
3501M 20.4M 1064M 11.1G| 68   2  29   0   0   1|   0   624k
3278M 20.4M  979M 11.4G| 45   2  53   0   0   0|   0   308k
3345M 20.4M  997M 11.3G| 40   2  56   0   0   1|   0  4096B
3400M 20.4M 1055M 11.2G| 56   3  41   0   0   1|4096B    0 
3518M 20.4M 1057M 11.1G| 50   2  46   0   0   1|   0     0 
3281M 20.4M 1064M 11.3G| 51   2  46   0   0   1|  48k  564k
3344M 20.4M 1064M 11.3G| 48   2  50   0   0   0|   0   364k
3401M 20.4M 1065M 11.2G| 57   2  41   0   0   1|   0     0 
3519M 20.4M 1065M 11.1G| 50   2  48   0   0   1|   0     0 
3281M 20.4M 1072M 11.3G| 36   1  62   0   0   1|4096B   32k
3344M 20.4M 1099M 11.2G| 38   3  58   0   0   1|   0    22M
3403M 20.4M 1143M 11.1G| 55   3  41   0   0   1|   0   320k
3521M 20.4M 1150M 11.0G| 51   2  46   0   0   1|   0     0 
3283M 20.4M 1157M 11.2G| 51   1  47   0   0   1|   0    32k
3344M 20.4M 1157M 11.2G| 48   1  50   0   0   1|   0  4096B
3404M 20.5M 1157M 11.1G| 57   2  41   0   0   0|   0    38M
3520M 20.5M 1158M 11.0G| 50   1  47   0   0   1|   0    23M
3284M 20.5M 1164M 11.2G| 40   1  57   0   0   1|   0    32k
3349M 20.5M 1202M 11.1G| 40   3  57   0   0   1|   0  4096B
3407M 20.5M 1234M 11.0G| 56   3  39   0   0   1|   0     0 
3424M 20.5M 1243M 11.0G| 40   2  57   0   0   0|8192B   40M
3424M 20.5M 1243M 11.0G| 25   0  74   0   0   0|   0    22M
3424M 20.5M 1243M 11.0G| 26   1  73   0   0   0|   0     0 
3424M 20.5M 1243M 11.0G| 26   0  74   0   0   0|   0     0 
3425M 20.5M 1271M 11.0G| 25   1  74   0   0   0|  40k    0 
3427M 20.5M 1305M 10.9G| 28   2  70   0   0   0|   0     0 
3429M 20.5M 1357M 10.9G| 29   3  63   4   0   0|   0    93M
3430M 20.5M 1400M 10.9G| 25   2  73   0   0   0|   0     0 
3430M 20.5M 1443M 10.8G| 27   2  71   0   0   0|   0     0 
3432M 20.5M 1486M 10.8G| 25   2  73   0   0   0|4096B    0 
3434M 20.5M 1530M 10.7G| 25   1  73   0   0   0|   0     0 
3435M 20.5M 1572M 10.7G| 25   2  68   4   0   0|   0    98M
3436M 20.5M 1615M 10.6G| 25   2  72   0   0   0|   0     0 
3437M 20.5M 1659M 10.6G| 25   2  73   0   0   0|   0     0 
3438M 20.5M 1700M 10.6G| 25   3  72   0   0   0|   0     0 
3440M 20.5M 1743M 10.5G| 26   2  72   0   0   0|   0     0 
3290M 20.5M 1568M 10.8G| 26   5  64   5   0   0|   0    47M
3181M 20.5M 1409M 11.1G| 57   5  38   0   0   0|   0     0 
3244M 20.5M 1525M 10.9G| 90   4   5   0   0   0|4096B   20k
3468M 20.5M 1578M 10.6G| 94   6   0   0   0   0|   0    16k
3514M 20.5M 1617M 10.6G| 94   6   1   0   0   0|   0  4096B
3541M 20.6M 1678M 10.5G| 91   4   4   0   0   0|   0  7732k
3578M 20.6M 1736M 10.4G| 91   4   5   0   0   0|8192B 8192B
3583M 20.6M 1809M 10.3G| 87   4   8   0   0   0|   0     0 
3592M 20.6M 1867M 10.2G| 89   5   6   0   0   1|   0  8192B
3596M 20.6M 1932M 10.2G| 85   4  10   0   0   1|   0     0 
3600M 20.6M 1997M 10.1G| 83   5  12   0   0   0|   0  7508k
3412M 20.6M 2019M 10.3G| 80   6  14   0   0   1|   0    44k
3466M 20.6M 2074M 10.2G| 87   5   8   0   0   0|   0  9852k
3527M 20.6M 2127M 10.0G| 92   4   4   0   0   0|   0    59M
3533M 20.6M 2191M 9.98G| 89   4   7   0   0   0|   0    64M
3585M 20.6M 2210M 9.91G| 87   5   7   1   0   1|   0    89M
3207M 20.7M 2145M 10.3G| 62   8  16  13   0   1|4096B  229M
3184M 20.7M 2170M 10.3G| 92   6   2   0   0   1|   0   251M
3068M 20.7M 2136M 10.5G| 91   6   1   1   0   0|   0   226M
3168M 20.7M 2156M 10.4G| 89   6   4   1   0   0|   0   228M
3324M 20.7M 2204M 10.2G| 89   5   3   3   0   0|   0   156M
3162M 20.7M 2167M 10.4G| 90   5   4   1   0   0|   0    59M
3219M 20.7M 2229M 10.2G| 89   5   6   0   0   1|   0  4096B
3312M 20.7M 2280M 10.1G| 92   4   4   0   0   0|   0    16k
3352M 20.7M 2328M 10.0G| 94   5   1   0   0   0|   0  8192B
3248M 20.7M 2323M 10.1G| 91   6   3   0   0   0|4096B  392k
3329M 20.7M 2372M 10.0G| 89   5   6   0   0   0|   0     0 
3207M 20.7M 2400M 10.1G| 90   4   6   0   0   0|   0    48k
3270M 20.8M 2441M 9.99G| 88   6   5   0   0   1|   0  4096B
3342M 20.8M 2505M 9.86G| 85   5   9   0   0   1|   0     0 
3382M 20.8M 2562M 9998M| 89   5   6   0   0   0|   0   356k
3398M 20.8M 2573M 9971M| 91   5   4   0   0   0|   0  8192B
3298M 20.8M 2586M 9.82G| 77   5  17   0   0   1|8192B   44k
3091M 20.8M 2601M 10.0G| 86   5   8   0   0   0|   0    84k
3203M 20.8M 2633M 9.87G| 89   4   7   0   0   1|   0     0 
2995M 20.8M 2612M 10.1G| 80   5  14   0   0   1|  20k  424k
3047M 20.8M 2663M 9.99G| 72   4  22   0   0   1|   0    12k
3126M 20.8M 2698M 9.88G| 93   4   3   0   0   0|   0  8192B
2727M 20.8M 2662M 10.3G| 54   5  40   0   0   2|   0   112k
2727M 20.8M 2683M 10.3G| 28   2  68   0   0   2|   0     0 
2728M 20.8M 2704M 10.3G| 27   2  70   0   0   1|   0   356k
2574M 20.8M 2671M 10.4G| 20   3  76   1   0   1|  16k  212k
2414M 20.8M 2671M 10.6G|  1   1  98   0   0   0|   0    36k
2413M 20.8M 2671M 10.6G|  3   0  96   0   0   0|  12k   84k
2413M 20.8M 2671M 10.6G|  1   0  99   0   0   0|   0     0 
2413M 20.8M 2670M 10.6G|  0   0  99   0   0   0|   0   296k
2413M 20.8M 2670M 10.6G|  0   1  99   0   0   0|8192B   67M
2413M 20.8M 2670M 10.6G|  0   0  99   0   0   0|4096B    0 
2069M 20.8M 2670M 10.9G|  1   1  99   0   0   0|  48k    0 
2106M 20.8M 2006M 11.6G| 10   4  86   0   0   0|  24k 4096B
2173M 20.9M 2006M 11.5G| 29   2  68   0   0   0|8192B  612k
2221M 20.9M 2006M 11.4G| 26   1  71   1   0   0|  28k   76M
2344M 20.9M 2006M 11.3G| 41   2  57   0   0   1|8192B    0 
2385M 20.9M 2006M 11.3G| 35   1  63   0   0   1|   0    20k
2389M 20.9M 2006M 11.3G|  1   0  98   0   0   0|   0     0 
2553M 20.9M 2006M 11.1G| 31   6  63   0   0   0|   0   604k
2860M 20.9M 2006M 10.8G| 90   7   2   0   0   0|   0   164M
3048M 20.9M 2006M 10.6G| 92   6   2   0   0   0|   0   155M
3182M 20.9M 2007M 10.5G| 94   4   2   0   0   0|   0  2048k
3853M 20.9M 2007M 9.85G| 89   7   3   0   0   0|   0     0 
3867M 20.9M 2007M 9.83G| 90   3   7   0   0   1|  12k    0 
3876M 20.9M 2007M 9.82G| 82   3  13   0   0   1|   0   300k
3884M 20.9M 2007M 9.82G| 95   3   2   0   0   0|   0   125M
3885M 20.9M 2007M 9.81G| 92   1   6   0   0   0|   0     0 
3885M 20.9M 2007M 9.81G| 75   0  24   0   0   1|   0     0 
3879M 20.9M 2008M 9.82G| 78   1  21   0   0   0|   0     0 
3881M 20.9M 2220M 9841M| 82   5  13   0   0   0|   0   116k
3886M 20.9M 2330M 9726M| 80   4  15   0   0   1|   0    98M
3888M 20.9M 2347M 9707M| 87   3   9   0   0   1|   0     0 
3892M 20.9M 2379M 9672M| 89   2   8   0   0   1|   0     0 
3888M 20.9M 2418M 9635M| 74   2  23   0   0   1|  12k    0 
3686M 20.9M 2347M 9909M| 76   3  21   0   0   1|  44k  304k
3747M 20.9M 2513M 9682M| 88   5   7   0   0   0|   0    33M
3784M 20.9M 2671M 9487M| 89   5   5   0   0   0|   0     0 
3903M 20.9M 2838M 9201M| 87   9   4   0   0   0|   0     0 
3911M 20.9M 3023M 9009M| 75   8  15   0   0   2|   0     0 
3912M 20.9M 2845M 9185M| 70   8  21   0   0   1|   0   272k
3030M 21.0M 2652M 10.0G| 62  10  28   0   0   1|   0   728k
3048M 21.0M 2652M 10.0G| 90   6   5   0   0   0|   0    36k
3205M 21.0M 2653M 9.85G| 92   5   3   0   0   0|   0     0 
3316M 21.0M 2664M 9962M| 93   5   2   0   0   0|   0     0 
3758M 21.0M 2707M 9478M| 91   6   3   0   0   0|   0   516k
3875M 21.0M 2712M 9354M| 88   4   7   0   0   1|   0  1580k
3882M 21.0M 2750M 9309M| 88   4   7   0   0   1|   0     0 
3884M 21.0M 2783M 9275M| 96   3   0   0   0   0|   0     0 
3677M 21.0M 2724M 9540M| 88   3   9   0   0   0|   0    36k
3741M 21.0M 2724M 9477M| 87   2  12   0   0   0|   0   288k
3772M 21.0M 2754M 9415M| 92   2   6   0   0   0|   0   260k
3893M 21.0M 2960M 9089M| 87   7   6   0   0   0|  12k    0 
3897M 21.0M 3069M 8976M| 78   2  20   0   0   1|   0     0 
3911M 21.0M 3272M 8759M| 89   7   4   0   0   0|   0    94M
3916M 21.0M 3472M 8553M| 60   8  28   2   0   1|   0   168M
2829M 21.0M 3166M 9947M| 46  11  32  10   0   1|   0   103M
3139M 21.0M 3166M 9637M| 92   5   3   0   0   0|  68k    0 
3275M 21.0M 3166M 9501M| 92   5   3   0   0   0|   0     0 
3621M 21.0M 3166M 9154M| 89   5   6   0   0   0|  40k    0 
3922M 21.0M 3188M 8832M| 82   5  12   0   0   1|   0   512k
3923M 21.1M 3224M 8794M| 77   3  17   1   0   2|   0   117M
3926M 21.1M 3251M 8765M| 75   1  18   6   0   1|   0   169M
3926M 21.1M 3251M 8765M| 50   1  36  12   0   1|   0   160M
3926M 21.1M 3255M 8761M| 51   1  36  11   0   1|   0   157M
3932M 21.1M 3436M 8574M| 50   6  29  14   0   0|   0   202M
3010M 21.1M 3486M 9446M| 29   4  54  11   0   1|  16k  146M
3176M 21.1M 3521M 9244M| 60   4  35   0   0   1|8192B    0 
3307M 21.1M 3522M 9114M| 59   4  37   0   0   0|8192B 4096B
3601M 21.1M 3549M 8792M| 68   5  26   0   0   1|   0  4096B
3716M 21.1M 3585M 8641M| 81   4  15   0   0   0|   0   444k
3811M 21.1M 3607M 8524M| 55   3  41   0   0   0|  20k    0 
3952M 21.1M 3660M 8329M| 40   4  56   0   0   0| 116k    0 
3727M 21.1M 3767M 8448M| 61   4  34   0   0   1|  64k   44k
3822M 21.1M 3863M 8257M| 92   5   3   0   0   0|  12k   16k
3884M 21.2M 3884M 8173M| 95   5   1   0   0   0|4096B  324k
3921M 21.2M 3888M 8133M| 93   4   2   0   0   0|   0  4096B
3988M 21.2M 3902M 8052M| 86   5   9   0   0   1|   0     0 
3985M 21.2M 3945M 8012M| 78   4  17   0   0   1|   0     0 
4011M 21.2M 3906M 8024M| 78   4  16   0   0   1|   0    12k
3805M 21.2M 3913M 8224M| 81   4  14   0   0   0|   0   236k
3334M 21.2M 3694M 8913M| 84   7  10   0   0   0|   0    88k
3220M 21.2M 3585M 9137M| 86   7   6   0   0   0|   0    40k
3106M 21.2M 3404M 9431M| 89   6   5   0   0   0|   0    12k
3104M 21.2M 3355M 9483M| 90   7   3   0   0   0|5020k   48k
3404M 21.2M 3397M 9141M| 92   6   2   0   0   0|   0   564k
3553M 21.2M 3481M 8907M| 92   5   2   0   0   0|8192B  548k
3611M 21.2M 3541M 8789M| 96   4   0   0   0   0|   0    12k
3700M 21.2M 3646M 8596M| 92   5   3   0   0   0|   0     0 
3783M 21.2M 3754M 8405M| 92   5   2   0   0   0|   0    12k
3848M 21.3M 3766M 8327M| 96   4   0   0   0   0|   0   304k
3656M 21.3M 3656M 8629M| 89   6   5   0   0   0|4096B   56k
3523M 21.3M 3664M 8754M| 79   5  16   0   0   1|   0   792k
3622M 21.3M 3673M 8647M| 92   5   3   0   0   0|4096B    0 
3292M 21.3M 3571M 9078M| 82   7  11   0   0   0|  20k   88k
3250M 21.3M 3538M 9154M| 86   7   7   0   0   0|   0   548k
3074M 21.3M 3482M 9385M| 82   5  14   0   0   0|   0    44k
3180M 21.3M 3503M 9259M| 88   4   7   1   0   0|   0   185M
3257M 21.3M 3567M 9118M| 81   5  14   0   0   0|8192B 4096B
3314M 21.3M 3584M 9043M| 90   4   5   0   0   0|  20k   20k
3354M 21.3M 3548M 9040M| 85   4  10   0   0   1|   0   392k
2822M 21.3M 3454M 9665M| 44   5  49   0   0   1|   0   112k
2658M 21.3M 3411M 9873M| 14   2  83   1   0   1|  32k   31M
2455M 21.3M 3412M 9.84G|  1   1  98   0   0   0|8192B   80k
2450M 21.3M 3412M 9.84G|  3   1  96   1   0   0|  20k  100k
2450M 21.3M 3412M 9.84G|  0   0 100   0   0   0|8192B  380k
2450M 21.3M 3412M 9.84G|  0   0  99   0   0   0|   0     0 
2450M 21.3M 3412M 9.84G|  0   0  99   0   0   0|   0    38M
2450M 21.3M 3397M 9.86G|  0   0  99   0   0   0|   0     0 
2056M 21.3M 1930M 11.7G|  1   4  95   0   0   0|8192B    0 
2063M 21.4M  648M 12.9G|  8   5  86   0   0   0|   0   692k
2138M 21.4M  648M 12.8G| 29   2  69   0   0   0|   0     0 
2188M 21.4M  648M 12.8G| 28   1  71   0   0   0|  16k 7780k
2313M 21.4M  648M 12.7G| 38   2  59   0   0   0|   0     0 
2356M 21.4M  648M 12.6G| 39   1  59   0   0   1|  36k   20k
2351M 21.4M  648M 12.6G|  1   0  99   0   0   0|   0   284k
2476M 21.4M  649M 12.5G| 24   5  70   0   0   0|   0    24k
2799M 21.4M  649M 12.2G| 90   6   4   0   0   0|   0   300k
3000M 21.4M  649M 12.0G| 92   5   2   0   0   0|   0     0 
3129M 21.4M  650M 11.9G| 95   4   1   0   0   0|   0     0 
3811M 21.4M  650M 11.2G| 90   7   3   0   0   0|   0   480k
3818M 21.4M  671M 11.2G| 90   4   6   0   0   0|   0  8192B
3162M 21.4M  671M 11.8G| 53   5  40   1   0   1|   0    46M
3323M 21.4M  671M 11.7G| 95   4   1   0   0   0|   0     0 
3426M 21.4M  671M 11.6G| 96   3   1   0   0   0|   0     0 
3505M 21.4M  671M 11.5G| 95   3   2   0   0   0|   0   432k
3829M 21.4M  671M 11.2G| 92   4   5   0   0   0|   0     0 
3176M 21.4M  692M 11.8G| 81   5  13   0   0   0|  96k 8680k
3332M 21.4M  692M 11.6G| 86   4  10   0   0   0|  28k 4096B
3437M 21.4M  738M 11.5G| 94   4   2   0   0   0|   0     0 
3705M 21.4M  810M 11.2G| 91   6   3   0   0   0|   0     0 
3734M 21.4M  824M 11.1G| 90   3   6   0   0   0|  52k  408k
3376M 21.4M  831M 11.5G| 82   4  14   0   0   1|  36k   13M
3285M 21.4M  832M 11.5G| 91   4   6   0   0   0|   0  9788k
3419M 21.4M  832M 11.4G| 94   4   3   0   0   0|   0     0 
3505M 21.4M  832M 11.3G| 95   2   3   0   0   0|4096B    0 
3731M 21.4M  833M 11.1G| 85   3  12   0   0   0|4096B  380k
3519M 21.4M  860M 11.3G| 67   3  29   0   0   1|  32k   36k
3379M 21.4M  929M 11.4G| 69   5  26   0   0   1|4096B  828k
3489M 21.4M  964M 11.2G| 85   5  10   0   0   0|  16k    0 
3529M 21.4M  985M 11.2G| 73   4  23   0   0   0|   0     0 
3643M 21.4M 1005M 11.0G| 82   3  14   0   0   1|   0   348k
3433M 21.4M 1035M 11.2G| 53   3  43   0   0   1|  32k   36k
3507M 21.4M 1058M 11.1G| 63   3  33   0   0   1|   0   652k
3541M 21.4M  983M 11.1G| 64   3  33   0   0   1|   0     0 
3326M 21.4M  983M 11.4G| 31   2  66   0   0   1|   0    36k
