[7l------memory-usage----- ----total-cpu-usage---- -dsk/total-
 used  buff  cach  free|usr sys idl wai hiq siq| read  writ
3242M 26.5M 3073M 9619M| 66   4  30   0   0   0| 228k   20M
3564M 26.5M 3100M 9271M| 66   4  30   0   0   0| 116k   80M
3745M 26.5M 3230M 8959M| 62   3  33   2   0   0|  36k   86M
3901M 26.5M 3328M 8705M| 78   3  19   0   0   0|  72k   34M
3927M 26.5M 3425M 8582M| 58   2  39   0   0   0|  36k   16k
3949M 26.5M 3439M 8547M| 65   1  33   0   0   0|  32k   32k
3780M 26.5M 3332M 8823M| 45   2  53   0   0   0| 260k   97M
3572M 26.6M 3269M 9094M| 43   2  54   0   0   0| 232k  520k
3387M 26.6M 3157M 9391M| 53   3  43   0   0   0| 464k   96k
3395M 26.6M 3182M 9358M| 53   3  44   0   0   0| 120k   32k
3239M 26.6M 3150M 9546M| 52   3  45   0   0   0| 632k   64k
3311M 26.6M 3213M 9411M| 62   2  36   0   0   0|  88k   24k
3400M 26.6M 3231M 9305M| 61   2  36   0   0   0|  88k  480k
3463M 26.6M 3195M 9276M| 47   2  51   0   0   0|  44k   16k
3419M 26.6M 3133M 9383M| 33   3  63   0   0   1|  12M   56k
2914M 26.6M 3091M 9930M| 12   2  85   0   0   1| 196k  416k
2572M 26.6M 3091M 10.0G|  0   0 100   0   0   0|  88k   72k
2571M 26.6M 3091M 10.0G|  1   0  98   0   0   0| 240k  328k
2571M 26.6M 3091M 10.0G|  0   0 100   0   0   0|  64k  180k
2571M 26.6M 3091M 10.0G|  0   0 100   0   0   0|  52k    0 
2557M 26.6M 2142M 11.0G|  0   1  99   0   0   0|  72k    0 
2544M 26.6M 1610M 11.5G|  0   1  99   0   0   0|  52k    0 
2210M 26.6M 1610M 11.8G|  0   0  99   0   0   0| 380k    0 
2258M 26.6M  612M 12.8G|  6   2  91   0   0   0| 532k  128k
2342M 26.6M  612M 12.7G| 16   1  83   0   0   0|  84k    0 
2418M 26.6M  612M 12.6G| 17   1  82   0   0   0|  48k    0 
2493M 26.6M  612M 12.5G| 32   1  66   0   0   0| 172k  110M
2502M 26.6M  612M 12.5G|  8   0  92   0   0   0|  56k    0 
2529M 26.6M  613M 12.5G|  5   0  94   0   0   0| 584k 1512k
3077M 26.6M  613M 12.0G| 64   5  31   0   0   0|  60k    0 
3300M 26.6M  614M 11.7G| 78   2  19   0   0   0|  36k    0 
3990M 26.6M  614M 11.1G| 73   4  23   0   0   0|  40k    0 
3299M 26.6M  635M 11.7G| 43   2  54   0   0   0| 452k  312k
3481M 26.6M  635M 11.5G| 57   2  41   0   0   0| 188k   24M
3645M 26.6M  635M 11.4G| 77   2  21   0   0   0|  40k    0 
3905M 26.6M  649M 11.1G| 57   2  41   0   0   0| 148k    0 
3548M 26.6M  656M 11.5G| 33   1  65   0   0   0| 228k    0 
3491M 26.6M  656M 11.5G| 48   2  50   0   0   0| 192k  128k
3832M 26.7M  656M 11.2G| 62   2  36   0   0   0|  40k  404k
3970M 26.7M  744M 11.0G| 60   2  37   0   0   0| 276k    0 
3538M 26.7M  795M 11.3G| 35   2  62   0   0   1| 232k   64k
3485M 26.8M  795M 11.4G| 48   3  49   0   0   0| 416k   32k
3643M 26.8M  796M 11.2G| 75   2  23   0   0   0|  56k 7288k
3796M 26.8M  797M 11.1G| 48   2  50   0   0   0|  36k  416k
3561M 26.8M  797M 11.3G| 20   0  80   0   0   0| 128k   36k
3649M 26.8M  797M 11.2G| 32   1  67   0   0   0|  44k    0 
3797M 26.8M  797M 11.1G| 40   1  59   0   0   0|  32k    0 
3809M 26.8M  863M 11.0G| 29   1  70   0   0   0| 184k 4096B
3646M 26.8M  922M 11.1G| 34   2  64   0   0   0|  48k  260k
3686M 26.8M  916M 11.1G| 36   1  62   0   0   0| 116k   40k
3687M 26.8M  936M 11.0G| 31   0  68   0   0   1|  36k    0 
3687M 26.8M  959M 11.0G| 20   0  79   0   0   0|  36k    0 
3688M 26.8M  982M 11.0G| 22   1  77   0   0   1|  36k    0 
3687M 26.9M 1005M 11.0G| 19   0  81   0   0   0|  40k  116k
3454M 26.9M  927M 11.3G| 19   1  80   0   0   0| 196k   30M
3544M 26.9M  991M 11.1G| 27   2  71   0   0   0|  48k    0 
3687M 26.9M 1006M 11.0G| 31   1  67   0   0   0|  36k    0 
3700M 26.9M 1013M 11.0G| 24   1  75   0   0   0| 196k  252k
3569M 26.9M 1013M 11.1G| 35   1  63   0   0   0|  52k  264k
3712M 26.9M 1013M 10.9G| 30   1  68   0   0   0|  44k   72k
3723M 26.9M 1020M 10.9G| 22   1  77   0   0   0| 192k 4096B
3568M 26.9M 1020M 11.1G| 27   1  72   0   0   0|  40k   32k
3714M 26.9M 1022M 10.9G| 32   1  66   0   0   0|  36k  416k
3645M 26.9M 1098M 10.9G| 21   1  77   0   0   0| 180k  220k
3627M 26.9M 1106M 10.9G| 28   1  70   0   0   0|  48k  592k
3768M 26.9M 1106M 10.8G| 35   2  63   0   0   0|  40k   88k
3782M 26.9M 1113M 10.8G| 32   1  67   0   0   0| 204k 4096B
3626M 26.9M 1113M 10.9G| 28   1  71   0   0   0|  52k   32k
3773M 26.9M 1113M 10.8G| 31   1  67   0   0   0|  44k  288k
3778M 26.9M 1120M 10.8G| 21   0  77   1   0   0| 188k   93M
3625M 26.9M 1129M 10.9G| 27   1  71   0   0   0| 112k   32k
3678M 26.9M 1193M 10.8G| 29   2  69   0   0   0|  44k   12M
3678M 26.9M 1197M 10.8G| 13   0  87   0   0   0|  40k    0 
3679M 26.9M 1197M 10.8G| 15   0  85   0   0   0|  40k  312k
3679M 27.0M 1197M 10.8G| 13   0  86   0   0   0|  52k   22M
3679M 27.0M 1197M 10.8G| 13   0  87   0   0   0|  32k    0 
3686M 27.0M 1197M 10.8G| 14   0  86   0   0   0|  36k    0 
3686M 27.0M 1255M 10.7G| 15   1  84   0   0   0|  60k    0 
3688M 27.0M 1303M 10.7G| 15   1  84   0   0   0|  40k  188k
3697M 27.0M 1346M 10.6G| 16   1  82   0   0   0|  48k   86M
3698M 27.0M 1390M 10.6G| 13   1  86   0   0   0|  40k    0 
3700M 27.0M 1434M 10.5G| 13   1  86   0   0   0|  28k    0 
3701M 27.0M 1478M 10.5G| 13   1  86   0   0   0|  28k    0 
3709M 27.0M 1521M 10.5G| 13   1  86   0   0   0|  44k  128k
3710M 27.0M 1566M 10.4G| 13   1  86   0   0   0|  32k   55M
3740M 27.0M 1610M 10.3G| 17   1  82   0   0   0|  44k    0 
3759M 27.0M 1654M 10.3G| 14   1  85   0   0   0|  32k    0 
3759M 27.0M 1698M 10.2G| 13   1  86   0   0   0|  36k    0 
3503M 27.0M 1286M 10.9G| 10   2  88   0   0   0| 132k   34M
3442M 27.0M 1325M 10.9G| 19   3  75   3   0   0| 212k   86M
3567M 27.0M 1461M 10.7G| 55   3  40   2   0   0| 104k   66M
3743M 27.0M 1521M 10.4G| 80   3  17   0   0   0|  56k   42M
3768M 27.0M 1587M 10.3G| 61   2  37   0   0   0|  32k   25M
3768M 27.0M 1673M 10.2G| 53   1  45   0   0   0|  44k  169M
3835M 27.0M 1741M 10.1G| 66   2  31   0   0   1|  48k   14M
3835M 27.0M 1807M 10.1G| 58   2  40   0   0   1|  32k    0 
3837M 27.0M 1874M 9.98G| 48   2  50   0   0   1|  52k    0 
3853M 27.0M 1942M 9.90G| 46   2  51   0   0   1|  40k    0 
3743M 27.0M 1963M 9.99G| 45   3  51   0   0   1| 172k  320k
3808M 27.0M 2020M 9.87G| 50   2  48   0   0   1|  36k    0 
3840M 27.0M 2080M 9.78G| 52   2  46   0   0   1|  36k   40M
3858M 27.0M 2156M 9921M| 56   2  42   0   0   1|  36k    0 
3222M 27.0M 2049M 10.4G| 50   3  47   0   0   1| 312k  104k
3341M 27.1M 2082M 10.3G| 43   2  53   1   0   0| 172k  514M
3498M 27.1M 2117M 10.1G| 58   3  39   0   0   1| 460k   15M
3424M 27.1M 2054M 10.2G| 60   3  34   3   0   0| 140k  174M
3461M 27.1M 2091M 10.1G| 47   2  51   0   0   0|  80k    0 
3548M 27.1M 2167M 9.98G| 47   2  51   0   0   1|  40k    0 
3437M 27.1M 2095M 10.2G| 66   3  31   0   0   0| 172k   93M
3526M 27.1M 2157M 10.0G| 50   3  46   1   0   0|  44k  774M
3415M 27.1M 2151M 10.1G| 52   2  45   0   0   1| 188k   27M
3341M 27.1M 2197M 10.2G| 48   2  49   0   0   0| 220k   16k
3488M 27.1M 2236M 9.97G| 67   3  30   0   0   0|  60k   24k
3541M 27.1M 2274M 9.88G| 52   2  44   0   0   1|  32k  628k
3544M 27.1M 2356M 9.80G| 44   1  55   0   0   0|  48k 8192B
3582M 27.1M 2415M 9937M| 65   2  32   0   0   1|  32k   24k
3431M 27.1M 2432M 9.84G| 41   1  57   0   0   1| 184k   16k
3367M 27.1M 2452M 9.88G| 46   2  51   0   0   1| 204k   48k
3419M 27.1M 2452M 9.83G| 61   3  36   0   0   0| 148k  400k
3143M 27.1M 2440M 10.1G| 38   2  59   0   0   1| 128k   48k
3062M 27.1M 2456M 10.2G| 47   2  52   0   0   0| 272k   88k
3162M 27.1M 2485M 10.0G| 38   2  59   0   0   0|  44k    0 
3195M 27.1M 2469M 10.0G| 35   2  62   0   0   1|  21M   16k
2894M 27.2M 2489M 10.3G| 14   0  85   0   0   0|  80k  452k
2715M 27.2M 2483M 10.5G| 11   1  88   0   0   0|  80k   48k
2550M 27.2M 2461M 10.7G|  4   1  95   0   0   0| 132k  376k
2547M 27.2M 2461M 10.7G|  1   0  99   0   0   0|  20k 8192B
2547M 27.2M 2461M 10.7G|  0   0  99   0   0   0| 236k  160k
2547M 27.2M 2461M 10.7G|  0   0 100   0   0   0|  52k  316k
2547M 27.2M 2461M 10.7G|  0   0 100   0   0   0|  64k    0 
2547M 27.2M 2461M 10.7G|  0   0 100   0   0   0| 132k    0 
2206M 27.2M 2461M 11.0G|  0   0  99   0   0   0|  64k    0 
2206M 27.2M 2461M 11.0G|  0   0 100   0   0   0| 372k    0 
2305M 27.2M 1974M 11.4G| 13   2  85   0   0   0| 432k    0 
2350M 27.2M 1974M 11.3G| 14   1  85   0   0   0|  68k  508k
2446M 27.2M 1974M 11.2G| 19   1  80   0   0   0|  64k    0 
2501M 27.2M 1974M 11.2G| 29   1  70   0   0   0|4256k 1748k
2511M 27.2M 1974M 11.2G|  5   0  94   0   0   0|  56k    0 
2743M 27.2M 1975M 11.0G| 22   2  76   0   0   0| 660k    0 
3159M 27.2M 1975M 10.5G| 73   4  24   0   0   0| 100k  155M
3443M 27.2M 1976M 10.3G| 81   3  16   0   0   0|  40k  353M
4006M 27.2M 1976M 9953M| 66   2  32   0   0   0|  36k 2008k
4008M 27.2M 1976M 9950M| 55   1  43   0   0   0|  44k    0 
4004M 27.2M 1976M 9955M| 71   1  27   0   0   0|  40k    0 
4004M 27.2M 1976M 9955M| 57   0  42   0   0   1|  48k  260k
4004M 27.2M 1976M 9955M| 38   0  61   1   0   0|  36k  499M
4004M 27.2M 1976M 9955M| 42   1  57   0   0   0|  36k    0 
4008M 27.2M 2249M 9677M| 42   2  56   0   0   0|  32k    0 
4010M 27.2M 2298M 9626M| 44   1  54   0   0   0|  40k    0 
4012M 27.3M 2334M 9589M| 58   2  40   0   0   0|  60k   64k
4013M 27.4M 2374M 9547M| 45   1  54   0   0   0| 180k   98M
3785M 27.4M 2315M 9834M| 35   1  61   3   0   1| 176k  211M
3876M 27.4M 2315M 9743M| 46   1  52   0   0   0|  40k 4836k
4026M 27.4M 2537M 9371M| 51   2  47   0   0   0|  44k    0 
4042M 27.4M 2689M 9203M| 56   2  41   0   0   0|  32k  344k
4047M 27.4M 2883M 9004M| 45   3  52   0   0   0| 120k   67M
4052M 27.4M 3083M 8799M| 43   3  52   1   0   0|  12k   64M
3059M 27.4M 2621M 10.0G| 32   3  62   1   0   1| 452k  116M
3181M 27.4M 2621M 9.89G| 53   4  43   0   0   0| 224k    0 
3422M 27.4M 2621M 9891M| 74   3  23   0   0   0|  44k  444k
3919M 27.5M 2671M 9344M| 64   4  32   0   0   0|  32k  880k
4032M 27.5M 2675M 9227M| 57   2  41   0   0   0|  40k    0 
4036M 27.5M 2707M 9191M| 63   2  33   2   0   0|  28k  269M
4034M 27.5M 2748M 9152M| 62   1  34   3   0   0|  44k  226M
3783M 27.5M 2693M 9458M| 39   0  60   0   0   1| 104k   80M
3874M 27.5M 2693M 9367M| 44   1  55   0   0   0| 136k    0 
3925M 27.5M 2832M 9177M| 52   2  46   0   0   0|  44k    0 
4042M 27.5M 2881M 9011M| 47   2  51   0   0   0|  32k   10M
4052M 27.5M 3075M 8807M| 49   2  49   0   0   0|  32k    0 
4061M 27.5M 3302M 8571M| 39   3  58   0   0   0|  28k  288k
2831M 27.5M 3050M 9.82G| 20   4  76   0   0   0| 408k  160k
3216M 27.5M 3051M 9667M| 45   4  50   1   0   0|  56k   52M
3464M 27.5M 3051M 9419M| 68   3  29   0   0   0|  44k    0 
4028M 27.5M 3019M 8887M| 64   4  32   0   0   0|  20k   35M
4029M 27.5M 3056M 8849M| 44   2  54   0   0   0|  28k  364k
4029M 27.5M 3092M 8813M| 44   1  55   0   0   0|  16k    0 
4026M 27.5M 3095M 8813M| 26   0  73   0   0   1|  36k   96k
4026M 27.5M 3095M 8813M| 26   0  74   0   0   0|  32k    0 
4031M 27.5M 3278M 8625M| 27   2  71   0   0   0|  32k    0 
3242M 27.5M 3279M 9412M| 27   3  70   0   0   0| 160k   15M
3354M 27.5M 3336M 9245M| 39   2  58   0   0   0|  20k   25M
3650M 27.5M 3348M 8935M| 38   3  59   0   0   0|  48k   49M
3824M 27.5M 3386M 8724M| 44   2  54   0   0   0|  32k    0 
3990M 27.5M 3400M 8544M| 32   1  66   0   0   0|  24k   36M
4113M 27.6M 3410M 8410M| 23   2  75   0   0   0|  72k   49M
3957M 27.6M 3535M 8442M| 54   3  44   0   0   0|  32k   12M
4006M 27.6M 3615M 8313M| 68   2  29   0   0   0| 180k 1456k
4131M 27.6M 3640M 8163M| 77   2  21   0   0   0|  52k   31M
4121M 27.6M 3681M 8131M| 49   1  49   0   0   0|  16k    0 
4168M 27.6M 3713M 8052M| 53   1  44   0   0   1|  20k 1044k
4191M 27.6M 3722M 8021M| 54   2  44   0   0   0|  84k 8192B
3928M 27.6M 3546M 8460M| 43   2  54   0   0   0|  44k   62M
3608M 27.6M 3439M 8887M| 45   3  52   0   0   0|  24k   80k
3774M 27.6M 3259M 8901M| 61   3  36   0   0   0|  24k   24k
3261M 27.6M 3079M 9594M| 50   5  43   2   0   1|  92k  134M
3454M 27.6M 3182M 9298M| 48   3  48   0   0   0|4096B  168k
3722M 27.6M 3243M 8969M| 81   3  16   0   0   0|  20k   34M
3842M 27.6M 3320M 8771M| 69   3  27   0   0   0|  16k   58M
3857M 27.6M 3421M 8656M| 54   1  44   0   0   0|  32k 8192B
3808M 27.6M 3411M 8715M| 67   3  29   0   0   0| 100k   52M
3890M 27.6M 3348M 8696M| 66   2  31   0   0   0|  12k  152k
3807M 27.6M 3358M 8769M| 50   3  47   0   0   0|  12k  103M
3703M 27.6M 3282M 8949M| 47   2  50   0   0   0|  36k   72k
3353M 27.6M 3142M 9439M| 51   3  45   0   0   0|  40k   13M
3234M 27.7M 3169M 9531M| 57   2  40   0   0   0|  24k  544k
3292M 27.7M 3206M 9436M| 49   2  49   0   0   0|  12k   24M
3385M 27.7M 3255M 9293M| 48   2  49   0   0   0|  16k   24k
3344M 27.7M 3148M 9441M| 50   2  48   0   0   0|  48k   64k
2904M 27.7M 3123M 9907M| 16   1  82   0   0   0|  28k   96k
2730M 27.7M 3080M 9.89G|  7   0  93   0   0   0|  12k  332k
2573M 27.7M 3080M 10.0G|  2   0  97   0   0   0|  20k  408k
2569M 27.7M 3080M 10.0G|  1   0  98   0   0   0| 224k  336k
2555M 27.7M 2157M 11.0G|  0   1  98   0   0   0|  16k    0 
2543M 27.7M 1599M 11.5G|  0   1  99   0   0   0|4096B    0 
2543M 27.7M 1599M 11.5G|  0   0 100   0   0   0|  16k  184k
2543M 27.7M 1599M 11.5G|  0   0 100   0   0   0|  12k   80k
2198M 27.7M 1599M 11.9G|  1   0  99   0   0   0|  68k    0 
2201M 27.7M  617M 12.8G|  2   2  96   0   0   0| 120k  424k
2300M 27.7M  617M 12.7G| 16   1  83   0   0   0|  12k    0 
2356M 27.7M  617M 12.7G| 14   1  85   0   0   0|  12k  384k
2460M 27.7M  617M 12.6G| 28   1  71   0   0   0|8192B  556k
2482M 27.7M  617M 12.5G| 18   0  81   0   0   0|4096B   48k
2485M 27.7M  617M 12.5G|  3   0  97   0   0   0|  24k  104k
2915M 27.7M  617M 12.1G| 49   4  47   0   0   0|  64k    0 
3226M 27.7M  618M 11.8G| 76   3  21   0   0   0|  28k  468k
3964M 27.7M  618M 11.1G| 79   4  18   0   0   0|4096B  200k
3742M 27.7M  639M 11.3G| 55   2  43   0   0   1| 128k   48k
3509M 27.7M  639M 11.5G| 57   3  40   0   0   0|  48k   89M
3637M 27.7M  640M 11.4G| 82   2  16   0   0   0|4096B    0 
3987M 27.7M  640M 11.0G| 59   2  39   0   0   0|4096B  340k
3254M 27.7M  660M 11.7G| 29   2  68   0   0   1| 108k   45M
3527M 27.8M  661M 11.5G| 53   2  45   0   0   0|   0   192k
3647M 27.8M  661M 11.4G| 61   2  37   0   0   0|  16k    0 
3982M 27.8M  695M 11.0G| 59   2  39   0   0   0|  16k    0 
3249M 28.0M  799M 11.6G| 26   2  71   0   0   1| 256k  460k
3504M 28.0M  800M 11.4G| 51   2  46   0   0   0|   0     0 
3628M 28.0M  800M 11.2G| 73   2  25   0   0   0|4096B    0 
3872M 28.0M  795M 11.0G| 58   2  41   0   0   0|  16k   12k
3384M 28.0M  809M 11.5G| 26   1  73   0   0   0|  12k  128k
3568M 28.0M  809M 11.3G| 42   2  56   0   0   0|   0   376k
3647M 28.0M  809M 11.2G| 49   1  49   0   0   0|   0     0 
3766M 28.0M  825M 11.1G| 34   1  65   0   0   0|   0     0 
3612M 28.0M  909M 11.1G| 31   2  66   0   0   1|8192B   36k
3654M 28.0M  928M 11.1G| 39   1  60   0   0   0|4096B   40k
3657M 28.0M  922M 11.1G| 26   0  73   0   0   0|8192B  236k
3658M 28.0M  949M 11.1G| 26   1  73   0   0   0|   0     0 
3659M 28.0M  972M 11.0G| 22   0  77   0   0   0|4096B    0 
3659M 28.0M  996M 11.0G| 19   0  81   0   0   0|   0     0 
3658M 28.0M 1019M 11.0G| 19   0  81   0   0   0|4096B    0 
3418M 28.0M  966M 11.3G| 17   1  81   0   0   0| 764k    0 
3518M 28.0M 1012M 11.1G| 25   2  73   0   0   0|  52k   30M
3560M 28.0M 1012M 11.1G| 29   1  70   0   0   0|   0     0 
3669M 28.0M 1019M 11.0G| 35   1  64   0   0   0|   0     0 
3516M 28.0M 1019M 11.1G| 26   1  72   0   0   0|  20k   36k
3566M 28.0M 1019M 11.1G| 30   0  69   0   0   0|  12k   40k
3675M 28.0M 1026M 11.0G| 26   1  73   0   0   0|4096B  240k
3540M 28.0M 1026M 11.1G| 25   1  73   0   0   0|4096B   36k
3583M 28.0M 1068M 11.0G| 30   1  69   0   0   0|8192B    0 
3729M 28.0M 1112M 10.8G| 28   2  70   0   0   1|   0     0 
3598M 28.0M 1112M 11.0G| 27   2  71   0   0   1|   0    36k
3649M 28.1M 1112M 10.9G| 38   1  60   0   0   1|4096B  304k
3756M 28.1M 1119M 10.8G| 28   1  71   0   0   0| 108k  536k
3602M 28.1M 1119M 10.9G| 25   1  73   0   0   1|   0    36k
3654M 28.1M 1119M 10.9G| 30   1  69   0   0   0|4096B    0 
3652M 28.1M 1119M 10.9G| 14   0  85   0   0   0|  12k   12M
3654M 28.1M 1178M 10.8G| 14   1  86   0   0   0|4096B  700k
3654M 28.2M 1198M 10.8G| 13   0  86   1   0   0|8192B  101M
3653M 28.2M 1198M 10.8G| 15   0  84   0   0   0|4096B    0 
3660M 28.2M 1198M 10.8G| 14   1  86   0   0   0|   0     0 
3660M 28.2M 1198M 10.8G| 13   0  87   0   0   0|   0     0 
3669M 28.2M 1198M 10.8G| 15   0  85   0   0   0|4096B  156k
3682M 28.2M 1233M 10.8G| 14   1  85   0   0   0|4096B   54M
3682M 28.2M 1292M 10.7G| 16   1  83   0   0   0|8192B    0 
3687M 28.2M 1336M 10.7G| 15   1  84   0   0   0|4096B    0 
3687M 28.2M 1380M 10.6G| 15   1  84   0   0   0|8192B    0 
3688M 28.2M 1426M 10.6G| 13   0  86   0   0   0|4096B  184k
3689M 28.2M 1471M 10.5G| 13   1  86   0   0   0|8192B   39M
3690M 28.2M 1515M 10.5G| 13   1  85   0   0   0|   0    56M
3691M 28.2M 1560M 10.4G| 12   1  87   0   0   0|4096B    0 
3719M 28.2M 1605M 10.4G| 14   1  84   0   0   1|  12k    0 
3735M 28.2M 1650M 10.3G| 15   1  84   0   0   1|  12k  144k
3736M 28.2M 1695M 10.3G| 12   1  87   0   0   0|  12k    0 
3479M 28.2M 1494M 10.7G| 10   1  89   0   0   0|  16k   79M
3383M 28.2M 1353M 10.9G| 28   4  68   0   0   0|4096B  124M
3620M 28.2M 1441M 10.6G| 69   3  28   0   0   0|  12k   55M
3810M 28.2M 1534M 10.3G| 64   3  33   0   0   0|8192B  100M
3835M 28.2M 1619M 10.2G| 67   2  30   0   0   0|  92k 8192B
3856M 28.2M 1692M 10.1G| 60   2  38   0   0   1|  20k   14M
3869M 28.2M 1757M 10.1G| 58   2  40   0   0   1|8192B   24k
3878M 28.2M 1823M 9.99G| 50   2  47   0   0   1|  20k    0 
3880M 28.2M 1890M 9.93G| 46   2  51   0   0   0|4096B  336M
3895M 28.2M 1956M 9.85G| 49   2  48   0   0   1|  12k    0 
3612M 28.2M 1978M 10.1G| 38   2  58   1   0   1|  16k  202M
3692M 28.2M 2034M 9.97G| 46   2  52   0   0   0|4096B   27M
3766M 28.2M 2051M 9.88G| 52   3  45   0   0   1|  24k   16k
3694M 28.4M 2088M 9.91G| 52   3  44   0   0   1| 164k  455M
3791M 28.4M 2038M 9.87G| 54   3  43   0   0   1|  28k   95M
3398M 28.4M 2080M 10.2G| 58   4  37   0   0   0|8192B  141M
3548M 28.4M 2066M 10.1G| 69   3  28   0   0   0|  28k 7072k
3483M 28.4M 2046M 10.2G| 57   3  39   0   0   0|   0     0 
3530M 28.4M 2119M 10.0G| 48   2  50   0   0   0|4096B  456k
3352M 28.4M 2078M 10.3G| 52   2  45   0   0   0|  24k   40k
3462M 28.4M 2142M 10.1G| 53   2  44   0   0   1|  32k  160k
3546M 28.4M 2165M 9.98G| 64   2  33   0   0   1|4096B   32k
3477M 28.4M 2176M 10.0G| 51   2  46   0   0   1|  12k   40k
3439M 28.4M 2221M 10.0G| 59   3  37   0   0   0|8192B  352k
3511M 28.4M 2251M 9.93G| 56   2  42   0   0   1|   0     0 
3518M 28.4M 2328M 9.85G| 45   2  53   0   0   1|   0   136k
3574M 28.4M 2392M 9968M| 65   2  33   0   0   0|   0    32k
3495M 28.4M 2406M 9.80G| 50   3  47   0   0   0|  80k   56k
3559M 28.5M 2430M 9945M| 52   2  46   0   0   1| 124k  284k
3329M 28.5M 2440M 9.93G| 41   3  55   0   0   1|  20k  496M
3422M 28.5M 2483M 9.79G| 58   2  40   0   0   0|4096B 1380k
3158M 28.5M 2444M 10.1G| 34   2  63   1   0   1|   0   147M
3113M 28.5M 2474M 10.1G| 43   2  54   0   0   1|4096B   16k
3174M 28.5M 2503M 10.0G| 36   1  61   0   0   1|  12k  428k
2878M 28.5M 2487M 10.3G| 20   1  77   1   0   1|  23M  474M
2877M 28.5M 2458M 10.3G| 13   1  84   1   0   0|  12k  668M
2549M 28.5M 2458M 10.7G|  1   0  99   0   0   0|  12k  176k
2543M 28.5M 2458M 10.7G|  1   0  99   0   0   0|   0  8192B
2542M 28.5M 2457M 10.7G|  1   0  99   0   0   0|8192B  320k
2542M 28.5M 2458M 10.7G|  1   0  99   0   0   0|8192B   40k
2542M 28.5M 2458M 10.7G|  1   0  99   0   0   0|   0   192k
2542M 28.5M 2458M 10.7G|  2   0  97   0   0   0|4096B    0 
2198M 28.5M 2457M 11.0G|  0   0  99   0   0   0|   0     0 
2235M 28.5M 1979M 11.4G|  5   2  94   0   0   0|8192B  132k
2324M 28.5M 1979M 11.4G| 15   1  84   0   0   0|   0     0 
2387M 28.5M 1979M 11.3G| 16   1  83   0   0   0|   0     0 
2476M 28.5M 1979M 11.2G| 31   1  68   0   0   0|4096B   24k
2488M 28.5M 1979M 11.2G| 11   0  88   0   0   0|  16k   16k
2498M 28.6M 1979M 11.2G|  3   0  96   0   0   0| 152k  468k
2998M 28.6M 1979M 10.7G| 62   4  34   0   0   0| 100k    0 
3271M 28.6M 1980M 10.4G| 76   3  20   0   0   0|   0     0 
3985M 28.6M 1980M 9968M| 75   4  21   0   0   0|  48k    0 
3988M 28.6M 1980M 9965M| 61   1  37   0   0   0|   0     0 
3988M 28.6M 1980M 9964M| 50   1  48   0   0   0|   0   308k
3986M 28.6M 1980M 9967M| 79   1  20   0   0   0|   0     0 
3986M 28.6M 1980M 9967M| 39   0  61   0   0   0| 440k    0 
3992M 28.6M 1980M 9960M| 39   0  60   1   0   0|6068k 2836k
3994M 28.6M 2098M 9840M| 45   2  53   0   0   0|   0     0 
4000M 28.6M 2302M 9630M| 46   2  52   0   0   0|   0   252k
4002M 28.6M 2326M 9604M| 49   1  50   0   0   0|   0     0 
4007M 28.6M 2366M 9560M| 57   2  41   0   0   0|4096B   98M
3774M 28.6M 2320M 9839M| 37   1  60   1   0   0|   0   112M
3872M 28.6M 2320M 9741M| 44   1  55   0   0   0|   0   103M
4011M 28.6M 2418M 9504M| 49   3  48   0   0   0|  68k  264k
4026M 28.6M 2632M 9275M| 53   2  44   0   0   0|   0     0 
4030M 28.6M 2807M 9095M| 49   3  48   0   0   0|   0   136k
4036M 28.6M 3004M 8893M| 47   3  50   0   0   0|   0    67M
3785M 28.6M 2821M 9327M| 38   3  58   0   0   0|8192B  125M
3327M 28.6M 2625M 9981M| 52   4  43   0   0   0|8192B  344k
3378M 28.6M 2630M 9925M| 72   3  25   0   0   0|   0     0 
3781M 28.6M 2680M 9472M| 70   4  26   0   0   0|   0     0 
4005M 28.6M 2683M 9246M| 58   2  40   0   0   0|   0   888k
4007M 28.6M 2726M 9200M| 63   1  36   0   0   0|   0     0 
4003M 28.6M 2767M 9163M| 63   1  36   0   0   0|   0   244k
3756M 28.6M 2697M 9480M| 44   0  55   0   0   1|   0    32k
3852M 28.6M 2697M 9384M| 44   1  54   0   0   0|   0     0 
4001M 28.6M 2789M 9143M| 53   3  44   0   0   0|   0    24M
4017M 28.6M 2959M 8957M| 46   2  52   0   0   0|   0    70M
4027M 28.7M 3136M 8769M| 46   2  52   0   0   0|   0   244k
4033M 28.7M 3352M 8548M| 40   3  55   1   0   0|   0    81M
3320M 28.7M 3181M 9431M| 24   3  70   1   0   1|  16k  212M
3210M 28.7M 3130M 9593M| 52   5  43   0   0   0|   0    52M
3448M 28.7M 3130M 9354M| 70   3  27   0   0   0|  28k    0 
3933M 28.7M 3120M 8880M| 58   4  38   0   0   0|   0    55M
4048M 28.7M 3157M 8728M| 42   2  56   0   0   1|   0     0 
4053M 28.7M 3185M 8695M| 41   1  54   3   0   0|  12k  131M
4049M 28.7M 3185M 8698M| 27   0  67   6   0   0|  12k  252M
4049M 28.7M 3191M 8693M| 26   0  71   4   0   0|8192B  212M
3809M 28.7M 3330M 8794M| 27   2  71   0   0   0|  64k   13M
3514M 28.7M 3375M 9043M| 36   3  61   0   0   0|   0    23M
