application,framework,benchmark,mem_size,mem_freq,channels,cpu_freq,core_count,input_size,exe_time,IPC,L3_hit,L2_hit,C0_residency,CPU_Energy,DRAM_Energy,EDP(k),CPU_watt,DRAM_watt,BW
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,2.08728,0.394198,0.224993,38.9178,49.6915,1.31912,0.0509086,49.791,1.32176,2895.62
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.999,1.91081,0.433382,0.368861,46.0348,52.9921,1.31918,0.0542569,53.0451,1.3205,2847.27
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.9339,0.194613,0.38665,43.3076,53.1902,1.80884,0.0548891,53.2968,1.81247,6193.7
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.999,1.77405,0.325554,0.382635,53.7899,57.7975,2.29993,0.0600373,57.8553,2.30223,9798.74
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.61438,0.399268,0.264421,63.0399,59.9111,2.02059,0.0618079,60.0312,2.02464,8122.15
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.999,2.0518,0.426087,0.248329,39.7953,50.6293,1.25714,0.0518345,50.68,1.2584,3019.87
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.83899,0.476662,0.359668,45.6525,53.5022,1.24514,0.0546378,53.6094,1.24764,2865.8
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.69585,0.502661,0.420849,54.0012,56.2686,1.38896,0.0575423,56.3814,1.39175,3659.21
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.81731,0.370559,0.512243,50.9161,55.3447,1.49594,0.056727,55.4556,1.49894,4060.2
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,2.00226,0.560408,0.62555,51.6434,56.244,1.39666,0.0575254,56.3567,1.39946,3846.93
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,2.06046,0.4689,0.593806,48.7583,55.1066,1.4255,0.0564191,55.2171,1.42836,4128.75
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,2.02292,0.553323,0.527636,46.8418,54.3676,1.42004,0.055676,54.4765,1.42288,3438.44
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.46046,0.780336,0.570809,52.621,57.67,1.20263,0.0587549,57.7856,1.20504,2187.08
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.2762,0.746192,0.551442,73.0623,64.5814,1.45517,0.0659045,64.7108,1.45808,3736.68
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.40337,0.699801,0.578717,72.4499,65.2897,1.85953,0.0670149,65.4205,1.86326,6268.32
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.63088,0.560557,0.532984,61.7627,61.0974,2.2405,0.0632112,61.2199,2.24499,8929.31
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.60159,0.430598,0.443987,66.0223,61.6369,2.31203,0.063821,61.7604,2.31666,9818.42
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.64716,0.445297,0.301489,65.2483,60.4893,2.09104,0.0624552,60.6105,2.09523,8083.54
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.75399,0.443024,0.273651,48.7032,53.7449,1.59547,0.0552297,53.8526,1.59867,4391.88
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.83933,0.481294,0.350636,44.7458,53.2305,1.28162,0.0544031,53.3371,1.28419,2845.05
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.73336,0.483316,0.42337,51.3472,55.5325,1.37265,0.0567913,55.6438,1.37541,3273.4
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.75503,0.356087,0.401619,50.5229,54.8798,1.599,0.0563659,54.9898,1.60221,4570.59
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.96329,0.46876,0.509536,48.813,54.433,1.32945,0.055651,54.5421,1.33211,2868.68
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.999,2.13918,0.563354,0.643876,45.8903,54.1255,1.27258,0.0553427,54.1797,1.27385,2650.8
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.999,2.2403,0.53968,0.590512,24.6873,46.1249,1.15744,0.0472351,46.1711,1.1586,2000.67
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.05423,0.795497,0.266534,8.53582,35.8618,0.90374,0.036692,35.9337,0.905552,1032.7
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,0.985611,0.916608,0.384814,11.2957,34.426,0.818626,0.0351741,34.495,0.820267,450.642
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.19178,0.854082,0.584422,51.1956,57.2064,1.13945,0.0582291,57.321,1.14174,1941.53
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.10961,0.764598,0.57488,75.9712,65.0648,1.5222,0.0664538,65.1951,1.52525,4361.37
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.999,1.38819,0.706723,0.570035,65.7754,62.1553,1.82243,0.0639138,62.2176,1.82425,6098.07
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.999,1.62345,0.433288,0.523209,46.7625,54.4833,1.86897,0.0562959,54.5378,1.87084,6600.13
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.85891,0.414626,0.424874,34.066,48.4045,1.38164,0.0496866,48.5015,1.3844,3061.86
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.999,2.11208,0.437744,0.3401,24.3683,45.0699,1.11843,0.0461422,45.1151,1.11955,1551.33
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,2.04305,0.444316,0.34688,21.3294,43.858,1.12351,0.0448916,43.9459,1.12576,1269.3
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.999,1.50747,0.556615,0.418989,19.4093,43.8816,1.13434,0.0449709,43.9255,1.13548,1315.35
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.18445,0.776844,0.558005,40.1633,52.6187,1.20328,0.0537143,52.7241,1.2057,1969.85
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.28507,0.839486,0.610037,36.0218,50.8477,1.22417,0.0519677,50.9496,1.22662,2143.57
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.59595,0.708589,0.537302,33.4664,50.8798,1.62901,0.0524038,50.9818,1.63227,4516.71
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.6434,0.577036,0.492836,33.5699,49.7957,1.5239,0.0512169,49.8954,1.52695,3718.81
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,2.20476,0.606502,0.356796,14.165,41.2493,1.15255,0.0423171,41.332,1.15486,576.101
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.70647,0.633169,0.469926,15.1194,41.6501,1.17657,0.0427411,41.7336,1.17893,821.717
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.55689,0.736185,0.577158,32.0944,48.8437,1.11251,0.0498563,48.9416,1.11474,1188.94
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.34897,0.670107,0.568533,40.3155,51.7952,1.31551,0.0530045,51.899,1.31815,2546.11
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.54603,0.778741,0.658011,70.9591,63.9387,1.4785,0.0652864,64.0669,1.48146,3683.33
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.52494,0.704648,0.656783,77.2924,66.227,1.99087,0.0680814,66.3597,1.99486,7125.08
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.76632,0.558927,0.60169,56.7243,58.9941,2.00783,0.06088,59.1124,2.01186,6944.77
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.96614,0.52372,0.563222,49.1866,56.729,2.04452,0.058656,56.8427,2.04862,7226.55
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.67377,0.612653,0.670398,68.993,63.0995,2.26914,0.065238,63.226,2.27369,8680.66
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.96197,0.444502,0.443583,43.7334,54.6269,2.11674,0.0566301,54.7364,2.12098,7425.63
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.77516,0.66572,0.538391,49.0949,57.5449,1.96429,0.0593901,57.6602,1.96823,6479.29
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.45507,0.653899,0.519191,60.4462,60.6236,1.95907,0.0624575,60.7451,1.963,6735.36
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.47931,0.728872,0.563491,58.1351,60.108,1.63764,0.0616221,60.2284,1.64092,4769.78
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.28878,0.756243,0.574374,67.6836,62.6402,1.47296,0.0639849,62.7657,1.47591,3660.92
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.29823,0.752787,0.65447,90.2916,69.6779,1.66319,0.0711984,69.8176,1.66652,5120
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.42369,0.632263,0.557292,62.715,60.6229,1.67668,0.0621749,60.7444,1.68004,5352.67
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.72595,0.50726,0.630186,45.5754,53.5793,1.43682,0.0549061,53.6867,1.4397,3439.05
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.53086,0.72044,0.680603,80.5077,67.6736,1.96388,0.0694982,67.8093,1.96781,7050.45
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.999,1.63688,0.600041,0.684102,52.8267,57.5835,1.94766,0.0594716,57.6411,1.94961,6777.46
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.65828,0.712714,0.562205,58.3291,61.1851,1.93117,0.06299,61.3077,1.93504,6613
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.999,1.56873,0.649635,0.533435,66.2292,63.438,2.11226,0.0654848,63.5016,2.11437,7948.89
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.75564,0.582617,0.546385,35.2997,50.5923,1.52588,0.0520139,50.6937,1.52894,3686.8
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.999,1.43908,0.807806,0.616052,60.8922,60.6755,1.45298,0.0620663,60.7362,1.45443,3593.31
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.37617,0.756879,0.64911,68.7637,63.5481,1.71031,0.0651279,63.6754,1.71374,5199.59
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.999,1.72327,0.607389,0.629734,33.1099,49.1512,1.36245,0.0504631,49.2004,1.36381,3063.35
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.57699,0.751611,0.681085,62.5799,61.6022,1.78687,0.0632623,61.7257,1.79045,5665.46
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.97603,0.486453,0.471683,23.0242,45.9709,1.44008,0.0473161,46.063,1.44297,3802.04
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.70041,0.56601,0.390634,12.4822,41.026,1.15233,0.042094,41.1082,1.15464,1859.81
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.46327,0.681638,0.385649,6.16278,34.9435,0.930056,0.0358018,35.0135,0.93192,747.019
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,0.695826,0.746488,0.376695,0.769306,17.0883,0.565779,0.0176188,17.1226,0.566913,37.1925
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.30267,0.890899,0.533001,3.38819,26.7177,0.812629,0.0274753,26.7713,0.814257,138.039
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.999,1.06809,0.789496,0.528092,1.77621,22.8276,0.762001,0.023566,22.8504,0.762764,102.292
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,0.394689,0.875313,0.286687,0.263343,20.4813,0.701903,0.0211409,20.5224,0.703309,3.90451
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.0161,0.547868,0.382086,0.689668,20.5525,0.708176,0.0212181,20.5937,0.709595,44.3108
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.999,1.32839,0.281716,0.328617,1.70233,24.0875,0.750113,0.0248127,24.1116,0.750864,157.718
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,0.412436,0.752331,0.270914,0.317624,18.8507,0.611801,0.0194236,18.8885,0.613027,12.8341
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,0.760677,0.597735,0.250349,0.720609,16.3694,0.58189,0.0169174,16.4023,0.583056,78.1472
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.16237,0.867765,0.577711,15.5517,41.526,0.960519,0.0424015,41.6092,0.962444,486.804
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.27362,0.903723,0.546163,15.1153,41.7039,1.00132,0.0426198,41.7875,1.00333,580.044
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.31022,0.863944,0.506513,19.8808,43.8105,1.10904,0.0448297,43.8983,1.11126,1104.26
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.36987,0.883634,0.885229,30.3073,48.2563,1.12649,0.049284,48.353,1.12875,1070.53
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.999,1.43254,0.948922,0.848473,5.72517,37.8455,0.950206,0.0387569,37.8833,0.951158,104.921
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.15225,0.867926,0.52267,16.6415,37.9338,0.908881,0.038765,38.0099,0.910703,629.693
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.999,1.22146,0.853895,0.606856,76.364,66.4479,1.39677,0.0677768,66.5144,1.39817,2766.83
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.22149,0.764939,0.572756,86.0951,68.5117,1.7242,0.0700954,68.649,1.72766,4789.12
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.999,1.58004,0.698508,0.642176,72.5071,65.1537,2.15303,0.0672394,65.2189,2.15519,7306.69
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.61173,0.635572,0.447963,41.2303,53.7711,1.8707,0.0555305,53.8788,1.87445,5626.33
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.999,1.44233,0.683331,0.526611,77.1679,66.8771,2.06997,0.0688781,66.944,2.07204,6922.99
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.3597,0.643182,0.508263,77.7913,64.9463,1.78006,0.0665929,65.0764,1.78363,5279.98
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.999,1.96608,0.512793,0.450778,46.0712,54.2894,1.49265,0.0557263,54.3438,1.49415,3665.77
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.76292,0.598624,0.388496,33.2654,49.0558,1.22493,0.0501802,49.1542,1.22739,1738.88
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.49497,0.674637,0.510818,63.1465,61.1614,1.47363,0.0625097,61.2839,1.47659,3209.23
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.50193,0.672604,0.564706,69.0788,62.6479,1.67716,0.0641965,62.7735,1.68052,4401.65
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.93851,0.370213,0.430493,45.1629,53.9096,1.60076,0.0553993,54.0176,1.60397,4143.78
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.83024,0.557202,0.440346,30.8676,49.6692,1.71668,0.0512831,49.7687,1.72012,4896.24
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.47725,0.648664,0.487157,59.3362,60.5287,1.95528,0.0623591,60.65,1.9592,6268.98
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.34793,0.652409,0.482273,71.7267,62.8947,1.69985,0.0644654,63.0208,1.70325,4667.18
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.74254,0.568656,0.46808,46.2099,54.2197,1.42636,0.0555348,54.3284,1.42922,3332.95
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.95042,0.529462,0.361395,31.4819,47.9473,1.27279,0.0491217,48.0434,1.27534,2123.72
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.67581,0.619223,0.443836,38.9632,51.4447,1.2766,0.0526159,51.5478,1.27916,1989.05
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.59008,0.668722,0.479312,46.7011,54.2128,1.36387,0.0554655,54.3214,1.36661,2345.08
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.72205,0.442202,0.468504,38.4006,50.8597,1.50586,0.0522608,50.9616,1.50887,3122.11
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.9755,0.515417,0.442302,32.7218,49.9454,1.57752,0.0514198,50.0455,1.58068,4120.57
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.66598,0.649184,0.487388,42.4895,53.619,1.61493,0.0551234,53.7264,1.61817,4274.78
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.999,1.73108,0.634519,0.41116,38.1678,50.7439,1.38586,0.0520776,50.7947,1.38725,2903.39
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,2.40918,0.575085,0.304163,19.689,43.4476,1.16676,0.0445252,43.5347,1.1691,1051.04
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.999,2.28757,0.568773,0.401149,22.4906,44.5689,1.19964,0.0457228,44.6135,1.20084,1371.64
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,2.262,0.523777,0.323269,20.13,43.6446,1.19392,0.0447488,43.7321,1.19631,1362.23
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.999,1.85011,0.591135,0.349901,18.8523,43.0726,1.15059,0.044179,43.1157,1.15174,994.203
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.59549,0.564985,0.485607,30.2575,48.3294,1.31702,0.0495471,48.4263,1.31966,2110.19
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.7169,0.684605,0.542867,32.295,49.7688,1.61727,0.0512833,49.8685,1.62051,4569.6
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.64163,0.571944,0.355614,30.987,48.3412,1.46475,0.0497063,48.4381,1.46768,3546.43
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.5576,0.675397,0.44668,32.029,48.4871,1.13599,0.0495239,48.5843,1.13827,1782.84
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.68659,0.625268,0.479909,31.0996,48.0351,1.22579,0.0491624,48.1314,1.22825,2281.72
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.9185,0.62728,0.407781,23.8539,45.115,0.986039,0.0460088,45.2054,0.988015,1102.63
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.61338,0.706231,0.476174,30.4054,47.9373,1.07103,0.0489103,48.0333,1.07318,1354.89
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.69704,0.616851,0.492353,30.3142,47.7874,1.20347,0.0488929,47.8832,1.20588,2118.87
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.78757,0.496417,0.494062,27.1634,46.7787,1.22992,0.0479127,46.8725,1.23239,2544.88
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.66547,0.715318,0.528257,30.3137,49.2379,1.48043,0.0506168,49.3365,1.48339,3760.92
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.49271,0.653469,0.46176,39.3577,51.3223,1.52535,0.0527419,51.4251,1.52841,4118.43
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.73609,0.615905,0.381486,26.8596,46.0779,1.12712,0.0471107,46.1703,1.12938,1594.89
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.66108,0.69359,0.479904,30.0336,47.9912,1.08368,0.0489767,48.0874,1.08586,1359.26
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.79304,0.62457,0.431526,24.5706,45.313,1.06182,0.0462821,45.4039,1.06395,1459.67
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,2.19356,0.628838,0.273309,14.0836,41.0176,0.976171,0.0419098,41.0998,0.978127,730.601
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,2.18863,0.454308,0.280721,13.8431,40.8513,0.99196,0.0417595,40.9331,0.993948,874.664
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,2.15636,0.281617,0.302915,14.3341,41.5004,1.25494,0.0426699,41.5836,1.25745,2309.08
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,2.11445,0.353475,0.257798,14.6961,41.6189,1.36891,0.0429018,41.7023,1.37165,2763.66
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.999,2.19022,0.553893,0.297054,14.4902,41.015,1.10191,0.0420747,41.056,1.10301,854.286
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,2.31005,0.564662,0.299286,13.6486,40.6924,1.10665,0.0417154,40.7739,1.10887,757.698
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.999,2.21953,0.652168,0.288792,14.2085,40.7921,1.03815,0.0417884,40.8329,1.03919,666.398
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,2.05765,0.710718,0.396892,18.2797,42.3702,1.13944,0.0434227,42.4551,1.14172,944.238
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,2.13282,0.530043,0.555452,18.2939,42.8997,1.19054,0.0440021,42.9857,1.19292,1091.4
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,2.34002,0.677257,0.611381,17.0348,42.6058,1.17181,0.04369,42.6912,1.17416,1256.98
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,2.50251,0.616391,0.64848,14.7842,41.5701,1.14689,0.0426316,41.6534,1.14919,955.1
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,2.58922,0.491068,0.594956,13.8801,41.2369,1.18682,0.0423389,41.3195,1.1892,1084.72
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,2.50638,0.58435,0.593452,14.5574,41.6569,1.1538,0.042725,41.7403,1.15612,1000.58
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,2.54096,0.502302,0.598592,13.7585,41.2155,1.09146,0.0422224,41.2981,1.09364,903.979
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,2.51626,0.500806,0.609179,14.0418,41.3176,1.1042,0.042337,41.4004,1.10641,953.11
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,2.54911,0.560924,0.613716,14.2784,41.2605,1.09019,0.042266,41.3432,1.09237,959.363
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,2.4815,0.546948,0.575581,14.5039,41.3446,1.15904,0.0424186,41.4275,1.16136,1080.3
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,2.60443,0.522782,0.608747,13.7148,40.9669,1.16505,0.0420476,41.049,1.16738,909.629
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,2.27648,0.556532,0.546739,13.7337,41.133,1.19696,0.0422453,41.2154,1.19936,1045.42
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.999,1.40474,0.669594,0.557403,42.2938,52.5541,1.37815,0.0538784,52.6067,1.37953,2593.79
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.6454,0.786242,0.623517,68.0751,62.5643,1.42247,0.0638588,62.6896,1.42532,2847.95
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.999,1.59092,0.74135,0.622588,80.9817,68.3573,1.87586,0.0701629,68.4257,1.87773,6121.58
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.77459,0.696889,0.528486,60.1354,60.5117,1.92176,0.0623085,60.6329,1.92561,6008.03
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.999,1.84381,0.575319,0.49407,50.7128,55.9034,1.70873,0.0575546,55.9594,1.71045,4774.34
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.85221,0.701331,0.619199,69.4915,64.6177,2.01018,0.0664946,64.7472,2.0142,7175.71
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.999,2.00367,0.593214,0.512616,55.0838,58.8681,2.01385,0.0608211,58.927,2.01586,7011.78
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,2.07198,0.52745,0.444385,50.2257,56.9957,1.97453,0.0588523,57.1099,1.97848,6768.85
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.999,2.19099,0.531941,0.454065,47.0355,56.3618,1.95681,0.0582603,56.4182,1.95877,6778.88
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.97339,0.650586,0.471026,50.5826,57.6127,1.91763,0.0594113,57.7282,1.92147,6441.83
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.999,2.01249,0.681027,0.538366,53.0905,59.3286,1.93115,0.0611984,59.3879,1.93308,6505.03
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,2.02482,0.624138,0.613266,52.2007,58.1732,1.96021,0.0600132,58.2898,1.96413,6651.4
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.8017,0.518788,0.64063,60.0033,59.5876,2.03502,0.0614994,59.707,2.0391,7179.54
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.67171,0.740287,0.559909,56.0164,59.6004,1.77228,0.0612499,59.7198,1.77583,5505.06
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.58429,0.771201,0.583572,62.0372,62.1981,1.76134,0.0638315,62.3227,1.76487,5085.73
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.50852,0.641564,0.573586,65.6777,62.2856,1.96357,0.0641207,62.4104,1.96751,6390.21
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.60128,0.740394,0.573281,50.9758,56.6351,1.46839,0.0579873,56.7486,1.47133,3296.98
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.65895,0.784151,0.607344,61.9182,60.875,1.64633,0.0623963,60.997,1.64963,4186.38
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.6379,0.734122,0.610927,72.7805,64.77,1.87497,0.0665117,64.8998,1.87873,6014.59
