[7l------memory-usage----- ----total-cpu-usage---- -dsk/total-
 used  buff  cach  free|usr sys idl wai hiq siq| read  writ
3102M 9268k  791M 11.8G| 76   1  22   0   0   1|  52M    0 
3102M 9276k  791M 11.8G| 50   0  49   0   0   0| 252k   84k
3103M 9284k  791M 11.8G| 50   0  50   0   0   0| 248k  588k
3104M 9284k  827M 11.7G| 53   1  45   0   0   0|  72M    0 
3108M 9284k  891M 11.7G| 73   1  25   0   0   1| 129M    0 
3108M 9284k  892M 11.7G| 62   0  38   0   0   0|1800k    0 
3109M 9292k  892M 11.7G| 55   0  44   0   0   0| 224k  100k
3109M 9292k  892M 11.7G| 51   0  48   0   0   0| 140k  532k
3111M 9296k  897M 11.7G| 52   0  47   0   0   0|8036k    0 
3111M 9296k  899M 11.7G| 53   0  46   0   0   0|6804k    0 
2035M 9452k  896M 12.7G| 58   3  37   1   0   1|  22M   16k
1974M 9516k  896M 12.8G| 41   3  56   0   0   0|1260k  212k
2280M 9520k  897M 12.5G| 88   2  10   0   0   0| 348k   48k
2704M 9520k  897M 12.1G| 88   3   8   0   0   0| 960k    0 
3082M 9532k 1024M 11.6G| 71   3  26   0   0   0| 255M    0 
3107M 9536k 1087M 11.5G| 84   1  15   0   0   0| 129M   24k
3104M 9556k 1098M 11.5G| 68   0  31   0   0   0|  20M  372k
3104M 9572k 1098M 11.5G| 51   0  49   0   0   0| 180k 2768k
3140M 9572k 1098M 11.4G| 66   0  32   1   0   1|  14M    0 
3151M 9572k 1139M 11.4G| 70   2  28   0   0   1|  85M    0 
3153M 9572k 1209M 11.3G| 77   1  21   0   0   1| 140M    0 
3148M 9580k 1213M 11.3G| 58   0  41   0   0   0|9140k  232k
3147M 9580k 1213M 11.3G| 53   0  46   0   0   0| 124k    0 
3166M 9580k 1213M 11.3G| 62   0  38   0   0   0| 136k    0 
3167M 9580k 1278M 11.2G| 58   1  40   0   0   1| 129M    0 
3168M 9580k 1332M 11.2G| 84   1  14   0   0   0| 109M    0 
3165M 9588k 1334M 11.2G| 53   0  47   0   0   0|2340k   68k
3164M 9588k 1334M 11.2G| 50   0  50   0   0   0|  60k    0 
3164M 9588k 1338M 11.2G| 57   0  43   0   0   0|8528k    0 
3171M 9588k 1424M 11.1G| 61   2  36   1   0   1| 176M    0 
3172M 9592k 1452M 11.1G| 78   0  20   0   0   1|  58M    0 
3171M 9604k 1453M 11.1G| 51   0  48   0   0   0|  44k  116k
3171M 9604k 1453M 11.1G| 51   1  48   0   0   0| 176k    0 
3171M 9604k 1481M 11.0G| 52   0  47   0   0   0|  57M    0 
3174M 9604k 1559M 11.0G| 68   1  30   0   0   1| 156M    0 
3174M 9604k 1573M 10.9G| 68   0  31   0   0   0|  28M    0 
3173M 9612k 1573M 10.9G| 50   0  50   0   0   0|  72k   72k
3173M 9612k 1573M 10.9G| 51   0  49   0   0   0|  44k    0 
3175M 9.80M 1633M 10.9G| 56   1  42   0   0   1| 117M    0 
3176M 9.80M 1676M 10.8G| 77   0  21   0   0   1|  87M    0 
3176M 9.80M 1678M 10.8G| 62   0  38   0   0   0|1868k  128k
3178M 9.81M 1678M 10.8G| 55   1  44   0   0   0|  40k   68k
3178M 9.81M 1678M 10.8G| 51   0  49   0   0   0|  68k    0 
3179M 9.81M 1682M 10.8G| 52   0  48   0   0   0|7324k    0 
3190M 9.82M 1684M 10.8G| 61   1  38   0   0   0|7260k    0 
2127M 9.88M 1681M 11.9G| 50   4  45   0   0   1|1216k    0 
2190M 9.91M 1683M 11.8G| 74   3  23   0   0   0|1136k  372k
2772M 9.91M 1691M 11.2G| 84   5  11   0   0   0|  16M    0 
2919M 9.93M 1772M 11.0G| 79   2  19   0   0   1| 164M  188k
3143M 9.93M 1855M 10.7G| 85   2  12   0   0   0| 169M    0 
3143M 9.93M 1880M 10.7G| 75   1  23   0   0   1|  50M    0 
3140M 9.95M 1884M 10.7G| 55   0  45   0   0   0|6452k  316k
3155M 9.95M 1884M 10.7G| 61   0  38   0   0   0|  44k    0 
3171M 9.95M 1921M 10.6G| 67   1  31   0   0   1|  75M  548k
3174M 9.95M 1979M 10.5G| 77   1  21   0   0   1| 115M    0 
3171M 9.95M 1999M 10.5G| 64   0  35   0   0   1|  40M    0 
3169M 9.95M 2000M 10.5G| 52   0  47   0   0   0|2348k    0 
3183M 9.95M 2000M 10.5G| 64   0  36   0   0   0|  76k  136k
3193M 9.95M 2050M 10.5G| 59   1  39   0   0   1|  99M    0 
3195M 9.95M 2104M 10.4G| 75   1  23   0   0   1| 108M    0 
3191M 9.95M 2120M 10.4G| 64   1  35   0   0   0|  33M    0 
3191M 9.95M 2120M 10.4G| 50   0  50   0   0   0|  36k    0 
3191M 9.96M 2126M 10.4G| 53   0  47   0   0   0|  11M   68k
3199M 9.96M 2185M 10.3G| 62   1  35   0   0   1| 119M    0 
3201M 9.96M 2233M 10.3G| 72   1  26   0   0   1|  95M    0 
3200M 9.96M 2239M 10.3G| 60   0  39   0   0   0|  13M    0 
3200M 9.96M 2239M 10.3G| 51   0  49   0   0   0|  64k    0 
3200M 9.97M 2258M 10.2G| 51   0  48   0   0   0|  37M   64k
3201M 9.97M 2320M 10.2G| 65   1  32   0   0   1| 123M    0 
3203M 9.97M 2354M 10.2G| 72   0  27   0   0   1|  70M    0 
3203M 9.97M 2359M 10.1G| 58   0  41   0   0   0|  10M    0 
3203M 9.97M 2360M 10.1G| 51   0  48   0   0   0|  52k    0 
3205M 9.98M 2397M 10.1G| 55   1  44   0   0   0|  74M   68k
3206M 9.98M 2444M 10.1G| 73   0  25   0   0   1|  94M    0 
3207M 9.98M 2461M 10.0G| 69   1  30   0   0   0|  34M    0 
3208M 9.98M 2461M 10.0G| 56   0  43   0   0   1|  68k    0 
3210M 9.98M 2461M 10.0G| 52   0  47   0   0   0|  40k   96k
3210M 9.99M 2465M 10.0G| 52   0  47   0   0   0|8852k   64k
3217M 10.0M 2468M 10.0G| 55   1  43   0   0   0|7120k 1988k
2319M 10.0M 2466M 10.9G| 55   3  41   0   0   1| 800k    0 
2107M 10.1M 2465M 11.1G| 72   4  24   0   0   0| 548k    0 
2485M 10.1M 2466M 10.7G| 89   3   9   0   0   0| 292k    0 
2741M 10.1M 2510M 10.5G| 76   3  20   0   0   0|  88M 1100k
3057M 10.1M 2591M 10.1G| 71   3  26   0   0   0| 164M    0 
3064M 10.1M 2627M 10.0G| 71   1  28   0   0   1|  72M  168k
3065M 10.1M 2632M 10.0G| 52   0  47   0   0   0|9756k    0 
3084M 10.1M 2632M 10.0G| 51   0  48   1   0   0|8568k    0 
3098M 10.1M 2655M 9.96G| 65   1  34   0   0   0|  46M  144k
3106M 10.1M 2695M 9.91G| 69   1  30   0   0   0|  80M    0 
3103M 10.1M 2728M 9.88G| 59   0  40   0   0   1|  65M  388k
3102M 10.1M 2731M 9.88G| 45   0  54   0   0   1|5732k    0 
3110M 10.1M 2732M 9.87G| 48   0  52   0   0   0|2364k    0 
3115M 10.1M 2761M 9.84G| 51   0  47   0   0   1|  58M   96k
3116M 10.1M 2804M 9.80G| 57   1  42   0   0   1|  86M    0 
3115M 10.1M 2830M 9.77G| 61   1  37   0   0   1|  50M    0 
3107M 10.1M 2830M 9.78G| 42   0  58   0   0   0| 548k    0 
3106M 10.1M 2840M 9.77G| 43   0  57   0   0   0|  19M    0 
3107M 10.1M 2872M 9974M| 52   1  47   0   0   1|  64M   68k
3108M 10.1M 2919M 9925M| 53   1  46   0   0   1|  96M    0 
3109M 10.1M 2930M 9913M| 56   0  42   0   0   1|  21M    0 
3107M 10.1M 2930M 9915M| 43   0  56   0   0   0|  44k    0 
3107M 10.1M 2951M 9895M| 43   0  56   0   0   0|  40M    0 
3107M 10.1M 2983M 9862M| 54   0  45   0   0   0|  67M   64k
3109M 10.1M 3024M 9819M| 56   1  43   0   0   1|  80M    0 
3109M 10.1M 3029M 9814M| 50   0  50   0   0   0|9260k    0 
3109M 10.1M 3033M 9810M| 42   0  57   0   0   0|8236k    0 
3109M 10.1M 3054M 9789M| 47   1  52   0   0   0|  41M    0 
3109M 10.1M 3096M 9747M| 55   1  44   0   0   0|  84M    0 
3110M 10.1M 3114M 9728M| 63   0  36   0   0   0|  37M   68k
3110M 10.1M 3114M 9727M| 45   1  54   0   0   0|  52k  324k
3111M 10.1M 3114M 9727M| 45   0  54   0   0   0|  44k    0 
3112M 10.1M 3115M 9726M| 42   0  57   0   0   0| 152k    0 
2890M 10.2M 3121M 9942M| 47   1  52   0   0   1|  14M   32k
2745M 10.2M 3120M 9.85G| 54   2  43   0   0   1| 308k  424k
2274M 10.2M 3125M 10.3G| 54   4  42   0   0   1|  13M  540k
2647M 10.2M 3148M 9.92G| 76   3  21   0   0   0|  48M  352k
2764M 10.2M 3173M 9.78G| 86   2  12   0   0   0|  50M    0 
3075M 10.2M 3243M 9633M| 69   2  29   0   0   0| 141M    0 
3080M 10.3M 3278M 9594M| 66   1  32   0   0   1|  70M  368k
3084M 10.3M 3282M 9586M| 54   0  44   0   0   1|8824k  136k
3087M 10.3M 3295M 9569M| 49   0  50   0   0   0|  26M    0 
3109M 10.3M 3310M 9533M| 58   1  41   0   0   1|  29M    0 
3103M 10.3M 3348M 9501M| 61   1  38   0   0   0|  76M    0 
3101M 10.3M 3378M 9473M| 63   0  35   0   0   1|  60M  128k
3095M 10.3M 3381M 9476M| 46   0  53   0   0   0|5448k    0 
3102M 10.3M 3397M 9454M| 50   1  49   0   0   1|  31M  380k
3117M 10.3M 3407M 9427M| 56   0  43   0   0   1|  22M    0 
3117M 10.3M 3460M 9376M| 52   1  47   0   0   0| 104M    0 
3121M 10.3M 3479M 9352M| 63   1  35   0   0   1|  45M   64k
3116M 10.3M 3484M 9352M| 45   0  54   0   0   0|8248k    0 
3115M 10.3M 3498M 9339M| 45   0  54   0   0   1|  28M    0 
3116M 10.3M 3522M 9314M| 49   1  50   0   0   0|  49M    0 
3117M 10.3M 3571M 9263M| 57   1  42   0   0   0|  99M    0 
3115M 10.3M 3581M 9256M| 54   0  45   0   0   1|  18M   68k
3114M 10.3M 3587M 9251M| 43   0  56   0   0   0|  12M    0 
3114M 10.3M 3600M 9238M| 47   0  53   0   0   0|  27M    0 
3114M 10.3M 3629M 9208M| 46   0  54   0   0   0|  57M    0 
3115M 10.3M 3676M 9161M| 61   1  38   0   0   0|  94M    0 
3115M 10.3M 3679M 9158M| 52   0  47   0   0   0|6956k   64k
3120M 10.3M 3691M 9140M| 45   0  54   0   0   0|  24M    0 
3121M 10.3M 3696M 9135M| 48   0  51   0   0   0|9864k  136k
3119M 10.3M 3745M 9088M| 46   1  53   0   0   1|  96M    0 
3121M 10.3M 3763M 9068M| 67   0  33   0   0   0|  38M    0 
3121M 10.3M 3764M 9067M| 46   0  54   0   0   0|  44k   76k
3121M 10.3M 3767M 9063M| 45   1  54   0   0   0|6888k    0 
3122M 10.3M 3771M 9059M| 43   0  57   0   0   0|6888k  936k
2887M 10.3M 3773M 9291M| 40   1  58   0   0   1|7116k    0 
2757M 10.3M 3772M 9423M| 63   2  35   0   0   1| 580k  104k
2275M 10.4M 3777M 9900M| 53   3  43   0   0   1|  13M  656k
2590M 10.4M 3794M 9568M| 74   3  23   0   0   0|  33M  104k
2767M 10.4M 3824M 9360M| 81   2  16   0   0   1|  61M  112k
3083M 10.4M 3888M 8981M| 67   2  30   0   0   1| 127M   40k
3090M 10.4M 3924M 8938M| 65   1  34   0   0   0|  72M    0 
3087M 10.4M 3929M 8936M| 56   1  43   0   0   1|9768k  336k
3095M 12.0M 3945M 8910M| 49   0  50   0   0   0|  36M    0 
3113M 12.0M 3961M 8876M| 60   0  39   0   0   0|  32M   52k
3117M 12.0M 3998M 8836M| 59   1  40   0   0   1|  73M    0 
3116M 12.0M 4028M 8805M| 57   1  42   0   0   1|  61M    0 
3118M 12.0M 4031M 8801M| 44   0  56   0   0   0|4136k   88k
3123M 12.0M 4045M 8783M| 50   1  49   0   0   0|  28M    0 
3131M 12.0M 4068M 8752M| 56   0  43   0   0   1|  45M  400k
3130M 12.0M 4117M 8703M| 57   1  42   0   0   1| 100M    0 
3130M 12.0M 4130M 8691M| 59   0  40   0   0   0|  26M    0 
3127M 12.0M 4137M 8686M| 43   0  57   0   0   0|  13M   72k
3125M 12.0M 4150M 8674M| 48   0  51   0   0   0|  27M    0 
3122M 12.0M 4186M 8643M| 51   1  49   0   0   0|  71M   12k
3123M 12.0M 4226M 8601M| 60   1  39   0   0   0|  81M    0 
3123M 12.0M 4228M 8599M| 47   0  52   0   0   1|3628k    0 
3123M 12.0M 4241M 8586M| 43   0  56   0   0   1|  25M    0 
3124M 12.0M 4259M 8567M| 51   1  48   0   0   0|  37M   84k
3125M 12.0M 4307M 8519M| 52   0  48   0   0   0|  95M    0 
3125M 12.0M 4327M 8498M| 57   0  42   0   0   0|  42M  128k
3125M 12.0M 4328M 8498M| 44   1  55   0   0   0| 308k    0 
3125M 12.0M 4343M 8482M| 43   0  57   0   0   0|  31M    0 
3126M 12.0M 4366M 8458M| 51   0  48   0   0   1|  45M   84k
3126M 12.0M 4380M 8444M| 55   1  44   0   0   0|  28M    0 
3127M 12.0M 4380M 8444M| 43   0  56   0   0   0|  32k  196k
3129M 12.0M 4380M 8441M| 44   0  55   0   0   0|  44k    0 
2887M 12.0M 4379M 8685M| 45   1  54   0   0   0| 408k  136k
2256M 12.1M 4378M 9316M| 47   2  51   0   0   0| 520k  496k
2557M 12.1M 4377M 9016M| 74   3  23   0   0   0| 316k  208k
2533M 12.1M 4396M 9021M| 68   3  29   0   0   0|  37M  344k
2930M 12.1M 4459M 8561M| 67   2  30   0   0   1| 127M    0 
2977M 12.1M 4494M 8479M| 77   1  22   0   0   0|  70M    0 
3082M 12.1M 4515M 8353M| 56   1  42   0   0   0|  43M  404k
3085M 12.1M 4528M 8338M| 53   0  46   0   0   0|  24M    0 
3094M 12.1M 4538M 8319M| 55   0  44   0   0   0|  20M   40k
3105M 12.1M 4566M 8279M| 58   1  40   0   0   0|  56M    0 
3114M 12.1M 4592M 8244M| 60   0  39   0   0   1|  52M    0 
3113M 12.1M 4613M 8224M| 53   1  46   0   0   0|  43M   76k
3112M 12.1M 4626M 8212M| 55   1  43   0   0   1|  23M    0 
3117M 12.1M 4637M 8196M| 48   0  51   0   0   0|  23M   52k
3116M 12.1M 4672M 8161M| 55   0  44   0   0   0|  70M    0 
3123M 12.1M 4695M 8132M| 60   1  38   0   0   1|  45M    0 
3123M 12.1M 4716M 8111M| 51   0  48   0   0   1|  44M   84k
3119M 12.1M 4725M 8106M| 49   0  51   0   0   1|  17M    0 
3119M 12.1M 4745M 8086M| 46   1  53   0   0   1|  41M  380k
3118M 12.1M 4776M 8056M| 56   0  44   0   0   0|  62M    0 
3119M 12.1M 4798M 8033M| 52   0  48   0   0   0|  43M    0 
3119M 12.1M 4821M 8010M| 52   1  47   0   0   1|  46M   72k
3120M 12.1M 4825M 8005M| 47   0  52   0   0   0|7880k    0 
3120M 12.1M 4850M 7980M| 43   0  56   0   0   0|  49M  132k
3121M 12.1M 4878M 7951M| 57   1  42   0   0   1|  58M    0 
3116M 12.1M 4901M 7933M| 55   1  44   0   0   1|  46M    0 
3116M 12.1M 4923M 7911M| 52   0  47   0   0   0|  42M   84k
3116M 12.1M 4928M 7906M| 45   0  55   0   0   0|  11M    0 
3117M 12.1M 4934M 7899M| 43   1  56   0   0   0|  11M   32k
3117M 12.1M 4939M 7894M| 43   0  57   0   0   0|9348k    0 
3117M 12.1M 4947M 7886M| 45   0  54   0   0   0|  17M    0 
2876M 12.1M 4946M 8128M| 49   2  48   0   0   1| 304k  124k
2721M 12.1M 4946M 8283M| 46   1  51   0   0   1| 324k  240k
2676M 12.1M 4945M 8329M| 54   3  43   0   0   0| 476k  136k
2307M 12.1M 4965M 8678M| 36   2  61   0   0   0|  41M  816k
2357M 12.1M 4992M 8601M| 31   1  68   0   0   0|  55M    0 
2358M 12.1M 5003M 8589M| 26   0  73   0   0   1|  23M  364k
2358M 12.2M 5004M 8589M| 18   0  82   0   0   0|  40k   40k
2361M 12.2M 5004M 8585M| 21   0  79   0   0   0| 136k    0 
2366M 12.2M 5020M 8564M| 23   0  76   0   0   0|  32M   36k
2367M 12.2M 5037M 8546M| 26   0  73   0   0   0|  36M    0 
2367M 12.2M 5043M 8540M| 22   0  78   0   0   0|  10M  112k
2368M 12.2M 5043M 8540M| 19   0  81   0   0   0|  36k    0 
2368M 12.2M 5050M 8532M| 20   1  79   0   0   0|  15M    0 
2369M 12.2M 5068M 8513M| 22   0  78   0   0   0|  35M    0 
2369M 12.2M 5081M 8499M| 22   0  77   0   0   0|  28M    0 
2370M 12.2M 5082M 8498M| 19   0  81   0   0   0| 800k   68k
2369M 12.2M 5082M 8499M| 18   0  82   0   0   0|  52k    0 
2367M 12.2M 5097M 8486M| 18   0  81   0   0   0|  29M    0 
2367M 12.2M 5116M 8467M| 24   0  76   0   0   0|  38M   52k
2368M 12.2M 5122M 8460M| 22   0  78   0   0   0|  12M    0 
2368M 12.2M 5122M 8460M| 17   0  83   0   0   0|  56k   92k
2369M 12.2M 5128M 8453M| 18   0  81   0   0   1|  12M    0 
2361M 12.2M 5145M 8444M| 21   0  78   0   0   1|  34M    0 
2361M 12.2M 5161M 8428M| 23   1  76   0   0   1|  32M  472k
2362M 12.2M 5162M 8426M| 20   0  79   0   0   1|2860k    0 
2362M 12.2M 5162M 8426M| 17   0  83   0   0   0|  52k   80k
2362M 12.2M 5165M 8423M| 17   0  81   0   0   1|5492k    0 
2362M 12.2M 5168M 8420M| 18   0  81   0   0   1|5172k    0 
2362M 12.2M 5168M 8420M| 17   0  83   0   0   0|  32k   32k
2120M 12.2M 5167M 8663M| 18   0  80   0   0   1| 140k   32k
1876M 12.2M 5167M 8907M| 11   1  88   0   0   0| 152k  316k
1886M 12.2M 5166M 8897M| 18   0  81   0   0   0| 912k  200k
1744M 12.2M 5167M 9039M|  1   1  97   1   0   0|7076k  144k
1742M 12.2M 5167M 9041M|  1   0  99   0   0   0| 112k 1380k
1548M 12.2M 5165M 9237M|  2   0  98   0   0   0|  64k    0 
1544M 4952k 65.4M 14.0G|  1   5  93   1   0   0|  14M 1512k
1636M 5812k 78.5M 13.9G| 14   1  83   1   0   0|  13M    0 
1565M 6092k 87.2M 14.0G| 12   1  87   1   0   0|8788k   32k
1339M 6572k 89.1M 14.2G| 17   1  82   0   0   0|3576k    0 
1362M 7048k 93.6M 14.2G| 14   1  84   1   0   1|5960k  120k
1433M 7248k 97.1M 14.1G| 14   1  84   0   0   1|4132k  496k
1531M 7248k 97.8M 14.0G| 19   1  79   0   0   0| 936k    0 
1577M 7248k  101M 13.9G| 17   0  82   0   0   0|4052k    0 
1675M 7252k  106M 13.8G| 25   1  74   0   0   0|4760k    0 
1702M 7940k  107M 13.8G| 19   0  80   0   0   0|2032k  136k
1710M 7952k  107M 13.8G|  1   0  98   0   0   0| 464k  216k
2026M 8004k  108M 13.5G| 40   3  57   0   0   0| 752k    0 
2324M 8004k  108M 13.2G| 85   3  12   0   0   0| 108k    0 
2532M 8004k  109M 13.0G| 89   3   8   0   0   0| 360k    0 
3165M 8020k  477M 12.0G| 69   5  24   0   0   1| 738M    0 
3157M 8040k  863M 11.7G| 59   3  37   1   0   1| 771M  360k
1915M 8084k  889M 12.8G| 51   5  43   0   0   0|  53M  208k
2235M 8112k  890M 12.5G| 73   3  24   0   0   0| 180k    0 
2758M 8116k  944M 12.0G| 83   4  13   0   0   0| 109M    0 
3155M 8124k 1180M 11.3G| 77   4  18   0   0   1| 473M    0 
3159M 8128k 1535M 11.0G| 64   3  32   1   0   1| 710M    0 
2372M 8168k 1670M 11.6G| 52   4  43   0   0   1| 272M  532k
2230M 8180k 1670M 11.8G| 72   4  24   0   0   0| 688k   64k
2745M 8188k 1721M 11.2G| 83   5  12   0   0   0| 102M    0 
3159M 8200k 1944M 10.6G| 77   4  18   0   0   1| 444M    0 
3168M 8204k 2300M 10.2G| 63   3  33   0   0   1| 714M    0 
2604M 8392k 2452M 10.6G| 54   4  40   0   0   1| 303M  472k
2181M 8416k 2451M 11.1G| 70   4  27   0   0   0| 220k   96k
2607M 8428k 2505M 10.6G| 76   4  19   0   0   0| 108M   72k
2926M 8436k 2679M 10.1G| 69   4  27   0   0   1| 349M    0 
3057M 8444k 2916M 9981M| 56   3  40   0   0   1| 473M    0 
2636M 8488k 3065M 10.0G| 36   2  60   0   0   2| 299M 1316k
2092M 8512k 3104M 10.5G| 44   3  52   0   0   1|  77M   72k
2429M 8528k 3134M 10.1G| 64   3  32   0   0   0|  61M   36k
2810M 8536k 3264M 9881M| 73   4  22   0   0   1| 259M    0 
2819M 8548k 3489M 9646M| 59   4  36   0   0   1| 452M  664k
2399M 8592k 3686M 9869M| 42   3  54   0   0   1| 394M 2536k
2329M 8624k 3756M 9869M| 49   3  48   0   0   0| 141M   92k
2432M 8632k 3781M 9741M| 64   4  32   0   0   0|  49M   40k
2810M 8636k 3893M 9251M| 74   3  22   0   0   0| 224M    0 
3057M 8636k 4103M 8794M| 61   3  35   0   0   1| 420M  520k
2632M 8652k 4311M 9010M| 46   3  49   0   0   1| 418M  568k
2084M 8672k 4361M 9508M| 46   3  50   0   0   0| 100M  144k
2413M 8816k 4390M 9151M| 61   3  35   0   0   0|  58M 8192B
2798M 8816k 4497M 8658M| 73   3  23   0   0   0| 215M    0 
2822M 8820k 4684M 8448M| 61   4  35   0   0   1| 373M   36k
2402M 8840k 4875M 8677M| 43   2  53   0   0   1| 382M  476k
2050M 8856k 4927M 8976M| 44   2  53   0   0   1| 106M   96k
2225M 8856k 4962M 8767M| 35   2  63   0   0   1|  69M 4096B
2345M 8856k 5063M 8546M| 25   1  73   0   0   0| 202M    0 
2110M 8856k 5142M 8702M| 17   1  82   0   0   0| 159M  580k
1891M 8868k 5150M 8912M| 23   1  75   1   0   1|  36M  324k
1757M 8892k 5151M 9046M|  5   1  93   1   0   0|1812k  456k
1786M 8892k 5151M 9017M|  4   0  95   0   0   0| 364k   40k
1787M 8896k 5151M 9016M|  3   0  97   0   0   0| 920k  136k
1787M 8896k 5151M 9016M|  0   0 100   0   0   0|  80k    0 
1787M 9180k 5150M 9016M|  0   0 100   0   0   0| 348k  172k
1787M 9180k 5150M 9016M|  0   0 100   0   0   0|  64k   64k
1787M 9188k 5150M 9016M|  0   0  99   0   0   0|  64k  144k
1467M 9188k 5150M 9336M|  1   0  98   0   0   0| 584k    0 
1540M 9292k 5150M 9263M| 12   1  86   0   0   0| 716k    0 
1612M 9308k 5150M 9191M| 19   1  80   0   0   0| 160k  332k
1710M 9308k 5150M 9093M| 23   1  76   0   0   0| 140k  216k
1754M 9308k 5150M 9049M| 28   0  71   0   0   0| 332k   40k
1761M 9308k 5150M 9042M|  1   0  99   0   0   0|  44k    0 
1787M 9312k 5150M 9016M|  7   0  93   0   0   0| 252k    0 
1875M 9328k 5150M 8928M| 18   1  81   0   0   0| 152k  304k
2011M 9332k 5150M 8792M| 18   1  81   0   0   0| 256k  964k
1777M 9332k 5150M 9026M|  0   0  99   0   0   0|  60k   32k
1777M 9332k 5150M 9026M|  0   0 100   0   0   0|  76k    0 
1806M 9336k 5150M 8996M|  3   0  97   0   0   0|  80k    0 
1891M 9348k 5150M 8912M| 19   1  80   0   0   0|  52k  252k
1930M 9356k 5150M 8873M| 19   1  78   0   0   1|1012k  368k
1790M 9356k 5150M 9012M|  0   0  99   0   0   0| 160k   64k
1789M 9356k 5150M 9014M|  1   0  99   0   0   0|  84k 8192B
1570M  628k 3901M 10.2G|  1   1  97   0   0   0| 744k 4376k
1589M 4400k 71.9M 14.0G|  5   4  89   2   0   0|  19M  188k
1669M 5544k 83.7M 13.9G| 13   1  85   1   0   0|  13M    0 
1621M 5552k 86.3M 13.9G| 13   1  85   0   0   0|2748k   32k
1257M 6056k 87.4M 14.3G| 15   1  83   1   0   0|6144k   32k
1356M 6080k 87.4M 14.2G| 17   1  82   0   0   0|  48k    0 
1301M 6096k 87.7M 14.2G| 13   1  86   0   0   0| 444k  204k
1247M 6108k 87.7M 14.3G| 15   1  84   0   0   0| 104k  168k
1355M 6248k 87.8M 14.2G| 16   1  82   0   0   0| 316k    0 
1289M 6764k 88.9M 14.2G| 12   1  87   0   0   0| 988k   40k
1376M 6792k  107M 14.1G| 12   1  87   0   0   0|  92k    0 
1408M 6940k  131M 14.1G|  9   0  91   0   0   0| 312k  220k
1409M 6940k  157M 14.1G|  8   0  91   0   0   0|4096B    0 
1408M 6948k  182M 14.0G|  8   0  92   0   0   0|  32k  272k
1408M 6948k  207M 14.0G|  8   0  92   0   0   0|  16k    0 
1439M 6948k  208M 14.0G| 19   1  80   0   0   0| 356k   16k
1467M 6964k  213M 13.9G| 20   3  76   1   0   1|4524k  160k
1520M 7156k  217M 13.9G| 16   1  82   1   0   1|4672k   80k
1608M 7156k  217M 13.8G| 19   1  79   0   0   1| 428k    0 
1659M 7580k  222M 13.7G| 19   1  80   0   0   0|5192k    0 
1743M 7592k  225M 13.7G| 27   1  73   0   0   0|3984k    0 
1763M 7612k  226M 13.6G| 13   0  87   0   0   0| 820k  400k
1770M 7612k  226M 13.6G|  1   0  99   0   0   0| 324k    0 
2052M 7652k  227M 13.4G| 44   3  53   0   0   0| 600k    0 
2264M 7656k  228M 13.1G| 71   3  26   0   0   0| 148k    0 
2737M 7680k  263M 12.7G| 58   3  38   0   0   1|  71M    0 
2739M 7700k  294M 12.6G| 41   1  57   0   0   0|  62M  328k
2754M 7700k  323M 12.6G| 53   0  46   0   0   1|  57M    0 
2745M 7700k  334M 12.6G| 61   0  38   0   0   0|  22M    0 
2745M 7700k  334M 12.6G| 34   0  66   0   0   0|  48k    0 
2745M 7700k  334M 12.6G| 34   0  66   0   0   0|  36k    0 
2747M 7708k  358M 12.5G| 37   1  62   0   0   0|  52k   60k
2750M 7736k  391M 12.5G| 35   0  63   0   0   1|  80k  696k
2747M 7736k  496M 12.4G| 38   2  60   0   0   1|  32k    0 
2747M 7736k  533M 12.4G| 41   1  58   0   0   0|  57M    0 
2747M 7736k  557M 12.4G| 42   0  57   0   0   0|  48M    0 
2748M 7744k  564M 12.3G| 49   0  51   0   0   0|  14M  144k
2749M 7768k  592M 12.3G| 35   1  64   0   0   0|  76k  108k
2752M 7772k  636M 12.3G| 36   0  63   0   0   0|  92k    0 
2762M 7772k  677M 12.2G| 34   1  65   0   0   0|  28k    0 
2764M 7772k  731M 12.2G| 36   1  63   0   0   0|  60k    0 
2526M 8056k  739M 12.4G| 30   2  66   0   0   1|2840k  236k
2528M 8060k  761M 12.4G| 27   1  72   0   0   0|  38M 1092k
2608M 8072k  801M 12.3G| 45   2  52   0   0   1|  36M    0 
2742M 8088k  830M 12.1G| 66   1  32   0   0   0|  12M    0 
2976M 8104k  853M 11.8G| 70   2  28   0   0   0| 192k    0 
3036M 8116k  876M 11.8G| 60   2  38   0   0   0| 388k 7520k
3048M 8344k  840M 11.8G| 41   1  51   6   0   1| 476k  399M
2800M 8344k  807M 12.1G| 32   1  64   2   0   1| 176k   30M
2889M 8356k  874M 11.9G| 45   2  53   0   0   0|2896k   22M
2948M 8356k  896M 11.8G| 46   1  53   0   0   0|  38M    0 
2953M 8372k  906M 11.8G| 36   0  63   0   0   0|  36M 8688k
2952M 8392k  915M 11.8G| 37   1  60   1   0   0|  11M   78M
2948M 8396k  951M 11.8G| 27   0  69   4   0   0|  48k  130M
2948M 8396k  951M 11.8G| 26   1  73   0   0   1|  32k    0 
2948M 8396k  951M 11.8G| 31   0  69   0   0   0|  32k    0 
2948M 8404k  970M 11.8G| 29   0  71   0   0   0|  76k  164k
2950M 8412k 1033M 11.7G| 26   1  73   0   0   0|8120k   40k
